fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,__period__,company,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda
2023-12-31,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-31,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,463000000.0,2416000000.0,4457000000.0,2041000000.0,2041000000.0,756000000.0,292000000.0,234000000.0,1660000000.0,,-287000000.0,,260000000.0,,,,266000000.0,508000000.0,41000000.0,,433000000.0,,1251000000.0,1517000000.0
2023-09-30,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-30,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,69000000.0,1851000000.0,3850000000.0,1999000000.0,1999000000.0,344000000.0,268000000.0,253000000.0,1507000000.0,,-280000000.0,,280000000.0,,,,283000000.0,64000000.0,-12000000.0,,88000000.0,,344000000.0,627000000.0
2023-06-30,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-30,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,-872000000.0,1796000000.0,3878000000.0,2082000000.0,2082000000.0,-654000000.0,307000000.0,275000000.0,2450000000.0,,-268000000.0,,268000000.0,,,,300000000.0,-891000001.0,15999999.0,,-897000000.0,,670000000.0,970000000.0
2023-03-31,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,-220000000.0,1582000000.0,3661000000.0,2079000000.0,2079000000.0,-13000000.0,296000000.0,253000000.0,1595000000.0,,-260000000.0,,260000000.0,,,,304000000.0,-234000001.0,18999999.0,,-239000000.0,,499000000.0,803000000.0
2022-12-31,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-31,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1221000000.0,1770000000.0,3883000000.0,2113000000.0,2113000000.0,-855000000.0,288000000.0,210000000.0,2625000000.0,,-245000000.0,,280250063.0,,,,306000000.0,-1100000000.0,154000000.0,,-1254000000.0,,-892000000.0,-586000000.0
2022-09-30,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-30,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,56000000.0,1669000000.0,3595000000.0,1926000000.0,1926000000.0,419000000.0,283000000.0,175000000.0,1250000000.0,,-252000000.0,,252000000.0,,-253000000.0,,321000000.0,165000000.0,107000000.0,,59000000.0,,418000000.0,739000000.0
2022-06-30,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-30,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,-232000000.0,1794000000.0,3786000000.0,1992000000.0,1992000000.0,-949000000.0,313000000.0,228000000.0,2743000000.0,,-211000000.0,,211000000.0,,-211000000.0,,358000000.0,640999999.0,899999999.0,,-260000000.0,,651000000.0,1009000000.0
2022-03-31,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-31,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,-955000000.0,1740000000.0,3661000000.0,1921000000.0,1921000000.0,-713000000.0,296000000.0,225000000.0,2453000000.0,,-258000000.0,,258000000.0,,-237000000.0,,323000000.0,-950000000.0,2000000.0,,-973000000.0,,-692000000.0,-369000000.0
2021-12-31,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-31,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,-159000000.0,2050000000.0,4100000000.0,2050000000.0,2050000000.0,78000000.0,277000000.0,244000000.0,1972000000.0,,-157000000.0,,180000000.0,,-253000000.0,,320000000.0,-175000000.0,-24000000.0,,-151000000.0,,-89000000.0,231000000.0
2021-09-30,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-30,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,292000000.0,1794000000.0,3887000000.0,2093000000.0,2093000000.0,623000000.0,291000000.0,222000000.0,1171000000.0,,-241000000.0,,241000000.0,,-246000000.0,,329000000.0,379000000.0,76000000.0,,301000000.0,,710000000.0,1039000000.0
2021-06-30,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-06-30,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,207000000.0,1873000000.0,3910000000.0,2037000000.0,2037000000.0,582000000.0,242000000.0,248000000.0,1291000000.0,,-240000000.0,,274000000.0,,-263000000.0,,305000000.0,319000000.0,98000000.0,,221000000.0,,593000000.0,898000000.0
2021-03-31,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-31,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,77000000.0,1878000000.0,3982000000.0,2104000000.0,2104000000.0,434000000.0,290000000.0,254000000.0,1444000000.0,,-290000000.0,,290000000.0,,-287000000.0,,376000000.0,147000000.0,62000000.0,,82000000.0,,434000000.0,810000000.0
2020-12-31,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-31,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000000.0,2048000000.0,4453000000.0,2405000000.0,2405000000.0,406000000.0,327000000.0,382000000.0,1642000000.0,,-398000000.0,,398000000.0,,-267000000.0,,395000000.0,182999999.0,20999999.0,,158000000.0,,722000000.0,1117000000.0
2020-09-30,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-30,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4349000000.0,1852000000.0,3978000000.0,2126000000.0,2126000000.0,-4342000000.0,279000000.0,258000000.0,6194000000.0,,-117000000.0,,117000000.0,,19000000.0,,381000000.0,-4323000000.0,16000000.0,,-4475000000.0,,-4342000000.0,-3961000000.0
2020-06-30,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-30,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,140000000.0,1763000000.0,3870000000.0,2107000000.0,2107000000.0,173000000.0,264000000.0,225000000.0,1590000000.0,,-223000000.0,,223000000.0,,-223000000.0,,382000000.0,-51000000.0,-104000000.0,,53000000.0,,172000000.0,554000000.0
2020-03-31,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-31,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,69000000.0,2063000000.0,4357000000.0,2294000000.0,2294000000.0,191000000.0,304000000.0,221000000.0,1872000000.0,,-224000000.0,224000000.0,224000000.0,,-225000000.0,,399000000.0,-34000000.0,-59000000.0,,26000000.0,,191000000.0,590000000.0
2019-12-31,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-31,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,109000000.0,1957000000.0,4467000000.0,2510000000.0,2510000000.0,148000000.0,319000000.0,374000000.0,1809000000.0,,-242000000.0,210000000.0,207000000.0,,-192000000.0,,416000000.0,193000000.0,119000000.0,,80000000.0,,700000000.0,1116000000.0
2019-09-30,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-30,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,-314000000.0,1829000000.0,4264000000.0,2435000000.0,2435000000.0,-81000000.0,285000000.0,240000000.0,1120000000.0,,-211000000.0,257000000.0,211000000.0,,-215000000.0,,413000000.0,-292000000.0,11000000.0,,-303000000.0,,-81000000.0,332000000.0
2019-06-30,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-30,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,-689000000.0,1894000000.0,4337000000.0,2443000000.0,2443000000.0,-644000000.0,296000000.0,276000000.0,1238000000.0,,-206000000.0,198000000.0,206000000.0,,-206000000.0,,450000000.0,-850000000.0,-179000000.0,,-671000000.0,,-644000000.0,-194000000.0
2019-03-31,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,-105000000.0,1855000000.0,4295000000.0,2440000000.0,2440000000.0,134000000.0,292000000.0,261000000.0,1201000000.0,,-218000000.0,278000000.0,218000000.0,,-222000000.0,,443000000.0,-84000000.0,9000000.0,,-93000000.0,,134000000.0,577000000.0
2018-12-31,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-31,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2886000000.0,1971000000.0,4559000000.0,2588000000.0,2588000000.0,-3164000000.0,344000000.0,295000000.0,1436000000.0,,,,225000000.0,,-218000000.0,,382000000.0,-3387000000.0,-139000000.0,,-3248000000.0,,-3110000000.0,-2728000000.0
2018-09-30,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-30,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,-208000000.0,2021000000.0,4529000000.0,2508000000.0,2508000000.0,16000000.0,309000000.0,311000000.0,1363000000.0,,,,229000000.0,,-239000000.0,,474000000.0,-213000000.0,-26000000.0,,-187000000.0,,644000000.0,1118000000.0
2018-06-30,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,-176000000.0,2061000000.0,4701000000.0,2640000000.0,2640000000.0,-14000000.0,316000000.0,290000000.0,1316000000.0,,,,236000000.0,,-228000000.0,,479000000.0,-250000000.0,-76000000.0,,-174000000.0,,-14000000.0,465000000.0
2018-03-31,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-31,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055000000.0,2348000000.0,5065000000.0,2717000000.0,2717000000.0,1525000000.0,329000000.0,317000000.0,1417000000.0,,,,271000000.0,,-345000000.0,,507000000.0,1254000000.0,46000000.0,,1208000000.0,,1525000000.0,2032000000.0
2017-12-31,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-31,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11535000000.0,2542000000.0,5459000000.0,2917000000.0,2917000000.0,-13017000000.0,492000000.0,360000000.0,1717000000.0,,,,191000000.0,,,,528000000.0,-13208000000.0,-1471000000.0,,-29640000000.0,,-13108000000.0,-12580000000.0
2017-09-30,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-30,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,530000000.0,2643000000.0,5610000000.0,2967000000.0,2967000000.0,378000000.0,330000000.0,545000000.0,1735000000.0,,,,259000000.0,,,,527000000.0,119000000.0,-494000000.0,,20443000000.0,,887000000.0,1414000000.0
2017-06-30,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-30,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5970000000.0,2821000000.0,5686000000.0,2865000000.0,2865000000.0,-5740000000.0,272000000.0,486000000.0,1718000000.0,,,,238000000.0,,,,577000000.0,-5978000000.0,-22000000.0,,-7893000000.0,,-5740000000.0,-5163000000.0
2017-03-31,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-31,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,580000000.0,2819000000.0,5630000000.0,2811000000.0,2811000000.0,895000000.0,236000000.0,457000000.0,1664000000.0,,,,207000000.0,,,,480000000.0,688000000.0,54000000.0,,641000000.0,,895000000.0,1375000000.0
2016-12-31,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-31,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,-973000000.0,3390000000.0,6492000000.0,3102000000.0,3102000000.0,-137000000.0,311000000.0,684000000.0,2124000000.0,,,,777000000.0,,,,332000000.0,-914000000.0,57000000.0,,311000000.0,,-433000000.0,-101000000.0
2016-09-30,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-09-30,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,348000000.0,2801000000.0,5563000000.0,2762000000.0,2762000000.0,765000000.0,310000000.0,663000000.0,1913000000.0,,,,150000000.0,,,,796000000.0,615000000.0,207000000.0,,0.0,,571000000.0,1367000000.0
2016-06-30,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-30,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,254000000.0,2877000000.0,5038000000.0,2161000000.0,2161000000.0,361000000.0,311000000.0,375000000.0,1638000000.0,,,,105000000.0,,,,820000000.0,256000000.0,29000000.0,,0.0,,-459000000.0,361000000.0
2016-03-31,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-31,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,570000000.0,2791000000.0,4810000000.0,2019000000.0,2019000000.0,1165000000.0,304000000.0,389000000.0,1532000000.0,,,,298000000.0,,,,305000000.0,867000000.0,228000000.0,,0.0,,1165000000.0,1470000000.0
2015-12-31,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-12-31,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000000.0,2847000000.0,4881000000.0,2034000000.0,2034000000.0,931000000.0,291000000.0,446000000.0,1653000000.0,,,,70000000.0,,,,335000000.0,861000000.0,249000000.0,,1597000000.0,,1112000000.0,1447000000.0
2015-09-30,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-09-30,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,103000000.0,2771000000.0,4823000000.0,2052000000.0,2052000000.0,1010000000.0,316000000.0,361000000.0,1457000000.0,,,,697000000.0,,,,315000000.0,313000000.0,193000000.0,,0.0,,1315000000.0,1630000000.0
2015-06-30,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-06-30,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,539000000.0,2902000000.0,4966000000.0,2064000000.0,2064000000.0,662000000.0,325000000.0,386000000.0,1571000000.0,,,,41000000.0,,,,323000000.0,621000000.0,88000000.0,,0.0,,1325000000.0,1648000000.0
2015-03-31,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-03-31,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,446000000.0,2836000000.0,4982000000.0,2146000000.0,2146000000.0,749000000.0,307000000.0,332000000.0,1561000000.0,,,,192000000.0,,,,335000000.0,557000000.0,104000000.0,,0.0,,749000000.0,1084000000.0
2014-12-31,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-12-31,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,687000000.0,2889000000.0,5168000000.0,2279000000.0,2279000000.0,942000000.0,320000000.0,379000000.0,1705000000.0,,,,70000000.0,,,,369000000.0,872000000.0,186000000.0,,3042000000.0,,929000000.0,1298000000.0
2014-09-30,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-09-30,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,876000000.0,2809000000.0,5058000000.0,2249000000.0,2249000000.0,1112000000.0,293000000.0,412000000.0,1655000000.0,,,,84000000.0,,,,361000000.0,1028000000.0,160000000.0,,0.0,,1112000000.0,1473000000.0
2014-06-30,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-30,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,748000000.0,2661000000.0,5045000000.0,2384000000.0,2384000000.0,925000000.0,302000000.0,344000000.0,1567000000.0,,,,78000000.0,,,,374000000.0,847000000.0,102000000.0,,0.0,,925000000.0,1299000000.0
2014-03-31,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-03-31,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,744000000.0,2697000000.0,5001000000.0,2304000000.0,2304000000.0,972000000.0,302000000.0,353000000.0,1639000000.0,,,,81000000.0,,,,404000000.0,891000000.0,143000000.0,,0.0,,972000000.0,1376000000.0
2013-12-31,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-12-31,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,380000000.0,2894000000.0,5430000000.0,2536000000.0,2536000000.0,560000000.0,316000000.0,411000000.0,1859000000.0,,,,81000000.0,,,,436000000.0,501000000.0,114000000.0,,0.0,,475000000.0,911000000.0
2013-09-30,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-09-30,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,711000000.0,2630000000.0,5059000000.0,2429000000.0,2429000000.0,801000000.0,297000000.0,348000000.0,1616000000.0,,,,76000000.0,,,,419000000.0,725000000.0,12000000.0,,0.0,,1012000000.0,1431000000.0
2013-06-30,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-06-30,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,-452000000.0,2593000000.0,4924000000.0,2331000000.0,2331000000.0,-586000000.0,319000000.0,339000000.0,1640000000.0,,,,89000000.0,,,,400000000.0,-675000000.0,-222000000.0,,0.0,,-586000000.0,-186000000.0
2013-03-31,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-03-31,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,630000000.0,2590000000.0,4901000000.0,2311000000.0,2311000000.0,874000000.0,307000000.0,329000000.0,1631000000.0,,,,175000000.0,,,,387000000.0,699000000.0,53000000.0,,0.0,,957000000.0,1344000000.0
2012-12-31,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-12-31,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,320000000.0,2785000000.0,5249000000.0,2464000000.0,2464000000.0,330000000.0,318000000.0,442000000.0,1816000000.0,,,,115000000.0,,,,393000000.0,184000000.0,-110000000.0,,0.0,,299000000.0,692000000.0
2012-09-30,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-30,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79000000.0,2601000000.0,4972000000.0,2371000000.0,2371000000.0,-60000000.0,292000000.0,324000000.0,1530000000.0,,,,73000000.0,,,,412000000.0,-133000000.0,-57000000.0,,0.0,,-60000000.0,352000000.0
2012-06-30,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-06-30,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,863000000.0,2657000000.0,4994000000.0,2337000000.0,2337000000.0,1007000000.0,316000000.0,298000000.0,1595000000.0,,,,97000000.0,,,,384000000.0,910000000.0,39000000.0,,0.0,,1007000000.0,1391000000.0
2012-03-31,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-31,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,859000000.0,2609000000.0,5102000000.0,2493000000.0,2493000000.0,928000000.0,312000000.0,292000000.0,1532000000.0,,,,70000000.0,,,,519000000.0,858000000.0,-9000000.0,,0.0,,928000000.0,1447000000.0
2011-12-31,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-12-31,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,506000000.0,2881000000.0,5676000000.0,2795000000.0,2795000000.0,610000000.0,315000000.0,386000000.0,1737000000.0,,,,68000000.0,,,,332000000.0,542000000.0,18000000.0,,0.0,,610000000.0,942000000.0
2011-09-30,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-30,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,916000000.0,2246000000.0,4344000000.0,2098000000.0,2098000000.0,1035000000.0,112000000.0,227000000.0,1145000000.0,,,,67000000.0,,,,247000000.0,968000000.0,33000000.0,,0.0,,1035000000.0,1282000000.0
2011-06-30,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-06-30,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,576000000.0,2200000000.0,4212000000.0,2012000000.0,2012000000.0,-597000000.0,284000000.0,243000000.0,1603000000.0,,,,20000000.0,,,,224000000.0,-617000000.0,27000000.0,,0.0,,-597000000.0,-373000000.0
2011-03-31,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-03-31,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,761000000.0,2188000000.0,4080000000.0,1892000000.0,1892000000.0,867000000.0,221000000.0,239000000.0,1292000000.0,,,,38000000.0,,,,266000000.0,829000000.0,49000000.0,,0.0,,867000000.0,1133000000.0
2010-12-31,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-12-31,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,771000000.0,2464000000.0,4418000000.0,1954000000.0,1954000000.0,774000000.0,258000000.0,270000000.0,1349000000.0,,,,47000000.0,,,,250000000.0,727000000.0,619000000.0,,0.0,,774000000.0,1024000000.0
2010-09-30,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-09-30,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050000000.0,2467000000.0,4250000000.0,1783000000.0,1783000000.0,1188000000.0,236000000.0,239000000.0,1226000000.0,,,,3000000.0,,,,259000000.0,1185000000.0,133000000.0,,0.0,,1188000000.0,1447000000.0
2010-06-30,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-06-30,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,797000000.0,2121000000.0,3800000000.0,1679000000.0,1679000000.0,1075000000.0,189000000.0,217000000.0,1050000000.0,,,,148000000.0,,,,233000000.0,927000000.0,118000000.0,,0.0,,1075000000.0,1308000000.0
2010-03-31,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-03-31,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,713000000.0,2013000000.0,3653000000.0,1640000000.0,1640000000.0,834000000.0,182000000.0,211000000.0,1145000000.0,,,,27000000.0,,,,34000000.0,807000000.0,85000000.0,,0.0,,834000000.0,868000000.0
2009-12-31,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-12-31,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,379000000.0,2099000000.0,3802000000.0,1703000000.0,1703000000.0,412000000.0,218000000.0,219000000.0,1189000000.0,,,,54000000.0,,,,498000000.0,386000000.0,6000000.0,,0.0,,-58000000.0,440000000.0
2009-09-30,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-09-30,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,649000000.0,1928000000.0,3550000000.0,1622000000.0,1622000000.0,753000000.0,212000000.0,195000000.0,1078000000.0,,,,52000000.0,,,,97000000.0,701000000.0,49000000.0,,0.0,,753000000.0,850000000.0
2009-06-30,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-30,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,521000000.0,1769000000.0,3400000000.0,1631000000.0,1631000000.0,702000000.0,197000000.0,169000000.0,1067000000.0,,,,61000000.0,,,,257000000.0,641000000.0,98000000.0,,0.0,,702000000.0,959000000.0
2009-03-31,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-03-31,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,451000000.0,1571000000.0,3147000000.0,1576000000.0,1576000000.0,538000000.0,196000000.0,219000000.0,1019000000.0,,,,63000000.0,,,,157000000.0,475000000.0,25000000.0,,0.0,,552000000.0,709000000.0
2008-12-31,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-12-31,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,-688000000.0,1599000000.0,2848000000.0,1249000000.0,1249000000.0,-412000000.0,196000000.0,1617000000.0,2297000000.0,,,,63000000.0,,,,118000000.0,-708000000.0,-23000000.0,,0.0,,-822000000.0,-704000000.0
2008-09-30,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-09-30,Teva Pharmaceutical,,,,,,,,,,,,,,,,,,,,,,,,,,,,637000000.0,1492000000.0,2842000000.0,1350000000.0,1350000000.0,622000000.0,842000000.0,194000000.0,842000000.0,,,,6000000.0,,,,127000000.0,685000000.0,47000000.0,,0.0,,650000000.0,777000000.0
