Date,Open,High,Low,Close,Volume,Company,Country,Ticker
2015-04-06,65.19,66.4,63.16,63.45,4767511,Marksans Pharma,India,MARKSANS.NS
2015-04-07,63.84,63.98,60.01,62.04,4527827,Marksans Pharma,India,MARKSANS.NS
2015-04-08,62.28,63.55,61.32,61.85,2629115,Marksans Pharma,India,MARKSANS.NS
2015-04-09,62.24,63.16,60.73,62.04,2740482,Marksans Pharma,India,MARKSANS.NS
2015-04-10,62.04,67.28,61.17,65.44,9809711,Marksans Pharma,India,MARKSANS.NS
2015-04-13,65.58,71.35,65.44,70.09,16064307,Marksans Pharma,India,MARKSANS.NS
2015-04-15,70.48,72.8,67.81,68.49,9613390,Marksans Pharma,India,MARKSANS.NS
2015-04-16,68.83,69.99,65.44,66.79,5207933,Marksans Pharma,India,MARKSANS.NS
2015-04-17,67.28,67.62,63.06,63.74,4312248,Marksans Pharma,India,MARKSANS.NS
2015-04-20,63.21,63.55,59.18,60.44,5080737,Marksans Pharma,India,MARKSANS.NS
2015-04-21,61.02,61.46,58.84,59.28,4791796,Marksans Pharma,India,MARKSANS.NS
2015-04-22,60.01,60.59,56.61,58.5,4832542,Marksans Pharma,India,MARKSANS.NS
2015-04-23,59.09,59.76,57.44,57.92,3273926,Marksans Pharma,India,MARKSANS.NS
2015-04-24,58.16,58.21,55.06,55.4,3307566,Marksans Pharma,India,MARKSANS.NS
2015-04-27,55.74,55.79,52.35,52.74,2871989,Marksans Pharma,India,MARKSANS.NS
2015-04-28,52.64,58.46,51.77,57.92,6340490,Marksans Pharma,India,MARKSANS.NS
2015-04-29,58.16,58.36,55.35,55.64,3338803,Marksans Pharma,India,MARKSANS.NS
2015-04-30,55.26,57.2,54.43,56.13,2668517,Marksans Pharma,India,MARKSANS.NS
2015-05-04,56.61,59.04,56.61,58.21,3254983,Marksans Pharma,India,MARKSANS.NS
2015-05-05,58.16,59.76,57.29,58.12,3356298,Marksans Pharma,India,MARKSANS.NS
2015-05-06,56.57,57.2,52.35,52.93,4880820,Marksans Pharma,India,MARKSANS.NS
2015-05-07,53.22,54.87,52.3,53.27,3171526,Marksans Pharma,India,MARKSANS.NS
2015-05-08,54.04,55.6,54.04,55.21,2573233,Marksans Pharma,India,MARKSANS.NS
