Date,Open,High,Low,Adj_Close,Volume,Dividends,Stock Splits
2018-08-09,389.55655226119006,407.05526111591155,389.55655226119006,396.6215515136719,6543598,0.0,0.0
2018-08-10,398.1655477877371,400.7856621787745,381.1347185746793,384.924560546875,2435372,0.0,0.0
2018-08-13,382.6318981715759,393.4867096669111,377.3916413920587,387.82537841796875,1905959,0.0,0.0
2018-08-14,389.27580761218644,396.5747175820737,378.093474312024,393.299560546875,2132175,0.0,0.0
2018-08-16,392.41063632771926,406.4938012272219,388.433659625396,404.0608215332031,2969345,0.0,0.0
2018-08-17,407.99105904964415,423.805385672945,404.2947983533008,420.24951171875,5277436,0.0,0.0
2018-08-20,425.3961824151308,433.5372711702686,417.67616820966316,422.2613830566406,3353550,0.0,0.0
2018-08-21,424.83474084259046,441.58482733619593,422.9632221604645,437.7950134277344,4425361,0.0,0.0
2018-08-23,448.7433005922859,459.5981127250923,443.26913226856317,447.901123046875,5614580,0.0,0.0
2018-08-24,447.2929576713777,452.4396339625755,433.2565677862926,450.9424133300781,2764725,0.0,0.0
2018-08-27,455.71477651962886,455.71477651962886,442.38020657013254,450.2873840332031,1963943,0.0,0.0
2018-08-28,452.5331889523772,455.2468851255687,443.596670784302,447.24615478515625,1835073,0.0,0.0
2018-08-29,447.01220971482354,457.586277925013,442.42696649729277,449.63232421875,1657218,0.0,0.0
2018-08-30,450.56805005754745,463.20079912458147,450.56805005754745,458.5220031738281,2101184,0.0,0.0
2018-08-31,459.5045780005122,467.3181736145605,456.65052365053896,464.69805908203125,2501696,0.0,0.0
2018-09-03,466.00809637307526,479.9977082794063,463.20081868408084,467.17779541015625,3130325,0.0,0.0
2018-09-04,468.62819273371736,469.3768172228626,445.8424792151592,449.0708312988281,1855637,0.0,0.0
2018-09-05,445.1407019362313,462.7329650175964,445.1407019362313,457.67987060546875,2398043,0.0,0.0
2018-09-06,459.3174337483115,471.99696016778313,457.7266315998651,468.9089660644531,1946585,0.0,0.0
2018-09-07,468.11357135800336,478.1729834361613,460.95501870682847,474.33636474609375,2003835,0.0,0.0
2018-09-10,469.7511321046776,479.29588764598134,456.27620494297645,460.1128234863281,1528961,0.0,0.0
2018-09-11,464.08982080008934,472.3712674835676,455.7147639212,459.1302795410156,1683307,0.0,0.0
2018-09-12,461.05642616325144,471.6737725213282,450.5330157848145,467.2107238769531,1875294,2.0,0.0
2018-09-14,470.26443494899826,474.4925867117765,465.2376265628974,468.24432373046875,1282062,0.0,0.0
2018-09-17,466.8819144193613,485.76766496216607,461.52627264835013,477.9220886230469,3494477,0.0,0.0
2018-09-18,479.8951650466787,485.3447707229889,464.1100785764116,468.10333251953125,1654695,0.0,0.0
2018-09-19,462.27789264964986,471.6737847766753,443.8149703548424,460.2107849121094,4293108,0.0,0.0
2018-09-21,468.8549965025555,480.0361019067972,415.7682083214044,467.72747802734375,3991890,0.0,0.0
