organized_path,original_archive_member,original_relative_path,category,subcategory,size_bytes
02_NON_INDIAN_COMPANIES/Merck_&_Co./01_FINANCIAL_DATA/Quarterly/6a977c13b26226bd__Merck_&_Co._Balance_Sheet_Quarters.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Merck_&_Co/6a977c13b26226bd__Merck_&_Co._Balance_Sheet_Quarters.csv,01_EVIDENCE/Non-Indian/Merck_&_Co/6a977c13b26226bd__Merck_&_Co._Balance_Sheet_Quarters.csv,01_FINANCIAL_DATA,Quarterly,28199
02_NON_INDIAN_COMPANIES/Merck_&_Co./01_FINANCIAL_DATA/Quarterly/bf92ca0124cf2218__Merck_&_Co._Income_Statement_Quarters.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Merck_&_Co/bf92ca0124cf2218__Merck_&_Co._Income_Statement_Quarters.csv,01_EVIDENCE/Non-Indian/Merck_&_Co/bf92ca0124cf2218__Merck_&_Co._Income_Statement_Quarters.csv,01_FINANCIAL_DATA,Quarterly,13895
02_NON_INDIAN_COMPANIES/Merck_&_Co./02_HISTORICAL_MARKET_DATA/Daily/68bcc838ea50f0fa__Merck_&_Co._MRK_daily.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Merck_&_Co/68bcc838ea50f0fa__Merck_&_Co._MRK_daily.csv,01_EVIDENCE/Non-Indian/Merck_&_Co/68bcc838ea50f0fa__Merck_&_Co._MRK_daily.csv,02_HISTORICAL_MARKET_DATA,Daily,2203459
02_NON_INDIAN_COMPANIES/Merck_&_Co./02_HISTORICAL_MARKET_DATA/Daily/bcc0b5241a9e81d4__Merck_&_Co._daily.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Merck_&_Co/bcc0b5241a9e81d4__Merck_&_Co._daily.csv,01_EVIDENCE/Non-Indian/Merck_&_Co/bcc0b5241a9e81d4__Merck_&_Co._daily.csv,02_HISTORICAL_MARKET_DATA,Daily,468572
02_NON_INDIAN_COMPANIES/Merck_&_Co./02_HISTORICAL_MARKET_DATA/Monthly/79be472781262109__Merck_&_Co._MRK_monthly_derived.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Merck_&_Co/79be472781262109__Merck_&_Co._MRK_monthly_derived.csv,01_EVIDENCE/Non-Indian/Merck_&_Co/79be472781262109__Merck_&_Co._MRK_monthly_derived.csv,02_HISTORICAL_MARKET_DATA,Monthly,85580
02_NON_INDIAN_COMPANIES/Merck_&_Co./02_HISTORICAL_MARKET_DATA/Monthly/86f05b998f6629eb__Merck_&_Co._monthly_direct.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Merck_&_Co/86f05b998f6629eb__Merck_&_Co._monthly_direct.csv,01_EVIDENCE/Non-Indian/Merck_&_Co/86f05b998f6629eb__Merck_&_Co._monthly_direct.csv,02_HISTORICAL_MARKET_DATA,Monthly,21322
02_NON_INDIAN_COMPANIES/Merck_&_Co./02_HISTORICAL_MARKET_DATA/Weekly/1fb779712083a757__Merck_&_Co._MRK_weekly_derived.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Merck_&_Co/1fb779712083a757__Merck_&_Co._MRK_weekly_derived.csv,01_EVIDENCE/Non-Indian/Merck_&_Co/1fb779712083a757__Merck_&_Co._MRK_weekly_derived.csv,02_HISTORICAL_MARKET_DATA,Weekly,368689
02_NON_INDIAN_COMPANIES/Merck_&_Co./02_HISTORICAL_MARKET_DATA/Weekly/f98ca10b8e6cc9d6__Merck_&_Co._weekly_derived.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Merck_&_Co/f98ca10b8e6cc9d6__Merck_&_Co._weekly_derived.csv,01_EVIDENCE/Non-Indian/Merck_&_Co/f98ca10b8e6cc9d6__Merck_&_Co._weekly_derived.csv,02_HISTORICAL_MARKET_DATA,Weekly,91810
02_NON_INDIAN_COMPANIES/Merck_&_Co./03_OTHER_SOURCE_MATERIAL/Other/7bb12feedc1e1ea5__Merck_&_Co._annual_direct.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Merck_&_Co/7bb12feedc1e1ea5__Merck_&_Co._annual_direct.csv,01_EVIDENCE/Non-Indian/Merck_&_Co/7bb12feedc1e1ea5__Merck_&_Co._annual_direct.csv,03_OTHER_SOURCE_MATERIAL,Other,1893
02_NON_INDIAN_COMPANIES/Merck_&_Co./03_OTHER_SOURCE_MATERIAL/Other/Merck_&_Co__financial__annual.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Non-Indian/Merck_&_Co/Merck_&_Co__financial__annual.csv,02_MERGED_DATA/Non-Indian/Merck_&_Co/Merck_&_Co__financial__annual.csv,03_OTHER_SOURCE_MATERIAL,Other,3100095
02_NON_INDIAN_COMPANIES/Merck_&_Co./03_OTHER_SOURCE_MATERIAL/Other/Merck_&_Co__financial__unknown.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Non-Indian/Merck_&_Co/Merck_&_Co__financial__unknown.csv,02_MERGED_DATA/Non-Indian/Merck_&_Co/Merck_&_Co__financial__unknown.csv,03_OTHER_SOURCE_MATERIAL,Other,99141
02_NON_INDIAN_COMPANIES/Merck_&_Co./03_OTHER_SOURCE_MATERIAL/Other/Merck_&_Co__stock__annual.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Non-Indian/Merck_&_Co/Merck_&_Co__stock__annual.csv,02_MERGED_DATA/Non-Indian/Merck_&_Co/Merck_&_Co__stock__annual.csv,03_OTHER_SOURCE_MATERIAL,Other,2219
02_NON_INDIAN_COMPANIES/Merck_&_Co./03_OTHER_SOURCE_MATERIAL/Other/Merck_&_Co__stock__daily.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Non-Indian/Merck_&_Co/Merck_&_Co__stock__daily.csv,02_MERGED_DATA/Non-Indian/Merck_&_Co/Merck_&_Co__stock__daily.csv,03_OTHER_SOURCE_MATERIAL,Other,982512
02_NON_INDIAN_COMPANIES/Merck_&_Co./03_OTHER_SOURCE_MATERIAL/Other/Merck_&_Co__stock__monthly.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Non-Indian/Merck_&_Co/Merck_&_Co__stock__monthly.csv,02_MERGED_DATA/Non-Indian/Merck_&_Co/Merck_&_Co__stock__monthly.csv,03_OTHER_SOURCE_MATERIAL,Other,24843
