date,Open,High,Low,adjusted_close,Volume,Dividends,Stock Splits,__period__,company,Close,Company,Country,Ticker
2012-01-19,24.742919921875,24.898536179959123,24.587303663790877,24.742919921875,30015,0.0,0.0,2012-01-19,Ajanta Pharma,,,,
2012-01-20,25.20587555960921,25.20587555960921,24.602864470167685,24.66510963439941,158805,0.0,0.0,2012-01-20,Ajanta Pharma,,,,
2012-01-23,24.906317814042605,25.365384716072157,24.431690454030388,25.201988220214844,62842,0.0,0.0,2012-01-23,Ajanta Pharma,,,,
2012-01-24,25.283686544493165,27.154968589661088,25.283686544493165,26.89820098876953,645108,0.0,0.0,2012-01-24,Ajanta Pharma,,,,
2012-01-25,26.898202102954944,28.16647135351845,26.76592985197139,26.9020938873291,469440,0.0,0.0,2012-01-25,Ajanta Pharma,,,,
2012-01-27,26.70368091517075,27.20554241537673,26.532504190468767,26.70757102966309,67500,0.0,0.0,2012-01-27,Ajanta Pharma,,,,
2012-01-30,26.83984698157181,27.139407524770625,26.376889930226103,26.49749183654785,93003,0.0,0.0,2012-01-30,Ajanta Pharma,,,,
2012-01-31,26.610312553445823,27.855239397949354,26.610312553445823,26.905982971191406,241481,0.0,0.0,2012-01-31,Ajanta Pharma,,,,
2012-02-01,26.84373419320711,27.544004866673696,26.221270815822265,27.100500106811523,110385,0.0,0.0,2012-02-01,Ajanta Pharma,,,,
2012-02-02,27.092721630756607,27.544006648548347,26.843735929779907,27.1082820892334,59861,0.0,0.0,2012-02-02,Ajanta Pharma,,,,
2012-02-03,27.5362258199713,29.25578166251189,27.04603632750259,29.014577865600582,726648,0.0,0.0,2012-02-03,Ajanta Pharma,,,,
2012-02-06,29.567012886595176,32.780477751073136,29.567012886595176,30.936429977416992,3464302,0.0,0.0,2012-02-06,Ajanta Pharma,,,,
2012-02-07,30.35287459315035,31.512212222092344,28.796715222864616,30.481258392333984,438637,0.0,0.0,2012-02-07,Ajanta Pharma,,,,
2012-02-08,30.2828454746912,30.81194112322243,29.95605247848537,30.11556053161621,223211,0.0,0.0,2012-02-08,Ajanta Pharma,,,,
2012-02-09,30.57073318327889,31.041473762054537,29.185752265542703,30.372323989868164,138240,0.0,0.0,2012-02-09,Ajanta Pharma,,,,
2012-02-10,30.228381228668912,31.426623355430007,30.228381228668912,30.89752769470215,189202,0.0,0.0,2012-02-10,Ajanta Pharma,,,,
2012-02-13,30.582414471319662,31.590024485897835,30.450140529765942,30.59019470214844,341741,0.0,0.0,2012-02-13,Ajanta Pharma,,,,
2012-02-14,30.74969435707339,31.745637199558043,30.6563249242876,31.492759704589844,343698,0.0,0.0,2012-02-14,Ajanta Pharma,,,,
2012-02-15,32.282508568142354,32.30584925347952,31.35659460002464,32.10354995727539,261292,0.0,0.0,2012-02-15,Ajanta Pharma,,,,
2012-02-16,31.901252404986646,32.9905647006483,31.901252404986646,32.15802001953125,354566,0.0,0.0,2012-02-16,Ajanta Pharma,,,,
2012-02-17,32.636531160656666,32.91274929545113,31.66782263183468,31.82344055175781,314853,0.0,0.0,2012-02-17,Ajanta Pharma,,,,
2012-02-21,31.8117727003054,32.671551514070586,30.97533791446829,32.46535873413086,265567,0.0,0.0,2012-02-21,Ajanta Pharma,,,,
2012-02-22,32.82715858116775,33.5352127377619,31.20097409981873,31.656150817871094,441371,0.0,0.0,2012-02-22,Ajanta Pharma,,,,
2012-02-23,32.056870327591874,32.430348065403344,31.045367007967688,32.255279541015625,187436,0.0,0.0,2012-02-23,Ajanta Pharma,,,,
2012-02-24,32.21248901895931,32.67155601969463,31.59002381765677,32.33698272705078,141288,0.0,0.0,2012-02-24,Ajanta Pharma,,,,
2012-02-27,32.33697111822297,33.126721012753364,31.90513507983953,32.22414779663086,226417,0.0,0.0,2012-02-27,Ajanta Pharma,,,,
2012-02-28,32.4459043015568,33.76864001023955,32.29028971077516,32.99834060668945,256792,0.0,0.0,2012-02-28,Ajanta Pharma,,,,
2012-02-29,33.379597188112136,33.803653024969826,32.37198749397592,33.041133880615234,246813,0.0,0.0,2012-02-29,Ajanta Pharma,,,,
2012-03-01,33.5974626259297,33.61302642288024,32.22415205076775,32.41867446899414,171562,0.0,0.0,2012-03-01,Ajanta Pharma,,,,
2012-03-02,32.83494700318682,33.1345058528444,32.52371447094402,32.79215240478516,114513,0.0,0.0,2012-03-02,Ajanta Pharma,,,,
2012-03-05,32.97499819795007,33.052803819699065,31.90124655844568,32.69878005981445,117438,0.0,0.0,2012-03-05,Ajanta Pharma,,,,
2012-03-06,32.75713509086362,33.274557000496536,32.72212072456344,32.8932991027832,81618,0.0,0.0,2012-03-06,Ajanta Pharma,,,,
2012-03-07,32.975004350804994,33.76864454697675,32.710456505696285,32.96722412109375,125617,0.0,0.0,2012-03-07,Ajanta Pharma,,,,
2012-03-09,33.364038313756986,33.82310519998201,33.10727407011228,33.37181854248047,160695,0.0,0.0,2012-03-09,Ajanta Pharma,,,,
2012-03-12,33.76475015225535,34.81515783067969,33.63247624646744,34.6011848449707,682897,0.0,0.0,2012-03-12,Ajanta Pharma,,,,
2012-03-13,34.854063903816176,35.63214365198568,34.25494279824956,34.37943649291992,492097,0.0,0.0,2012-03-13,Ajanta Pharma,,,,
2012-03-14,34.935757256250206,35.64770159479497,33.84255834480805,35.196414947509766,354487,0.0,0.0,2012-03-14,Ajanta Pharma,,,,
2012-03-15,35.24698882583288,37.14550144572034,34.624523810603726,36.11454772949219,1259235,0.0,0.0,2012-03-15,Ajanta Pharma,,,,
2012-03-16,36.2584899073208,36.33240541148248,35.13416349756841,35.39482116699219,277571,0.0,0.0,2012-03-16,Ajanta Pharma,,,,
2012-03-19,35.39093618020511,35.79164802726225,35.01356835937023,35.593238830566406,122658,0.0,0.0,2012-03-19,Ajanta Pharma,,,,
2012-03-20,35.83055099106361,37.19218784772813,33.192859793352866,37.04435348510742,476325,0.0,0.0,2012-03-20,Ajanta Pharma,,,,
2012-03-21,36.72533664991085,38.04418210207951,36.72533664991085,37.05990982055664,470205,0.0,0.0,2012-03-21,Ajanta Pharma,,,,
2012-03-22,37.19218005984607,38.281491988403616,36.75256717838328,37.1727294921875,720022,0.0,0.0,2012-03-22,Ajanta Pharma,,,,
2012-03-23,37.72907010713455,37.736850337148894,36.22737552226586,36.58529281616211,241796,0.0,0.0,2012-03-23,Ajanta Pharma,,,,
2012-03-26,36.912083215363054,36.95487781654101,34.877406289085435,35.18085861206055,230737,0.0,0.0,2012-03-26,Ajanta Pharma,,,,
2012-03-27,36.211808564513206,36.25849327537688,34.414445526684815,34.84238815307617,170876,0.0,0.0,2012-03-27,Ajanta Pharma,,,,
2012-03-28,34.546719720034545,35.78386623786168,34.16935191565503,34.92408752441406,214458,0.0,0.0,2012-03-28,Ajanta Pharma,,,,
2012-03-29,35.0057933439499,35.09137921510073,34.235493790355726,34.515602111816406,122017,0.0,0.0,2012-03-29,Ajanta Pharma,,,,
2012-03-30,34.57395414403666,35.86945585192203,34.57395414403666,35.65159606933594,743355,0.0,0.0,2012-03-30,Ajanta Pharma,,,,
2012-04-02,35.27811602747655,38.51492502762424,35.262552230344774,38.297061920166016,407835,0.0,0.0,2012-04-02,Ajanta Pharma,,,,
2012-04-03,38.67053458497324,39.21519061305733,37.58122586795869,38.21146774291992,339243,0.0,0.0,2012-04-03,Ajanta Pharma,,,,
2012-04-04,37.66292467201613,39.59645172588909,37.66292467201613,39.30856323242188,344092,0.0,0.0,2012-04-04,Ajanta Pharma,,,,
2012-04-09,39.12960745689566,40.28505496805818,38.246488001740914,39.6937141418457,439357,0.0,0.0,2012-04-09,Ajanta Pharma,,,,
2012-04-10,39.40971619722151,40.61184843646444,39.215197109013495,40.34341049194336,419613,0.0,0.0,2012-04-10,Ajanta Pharma,,,,
2012-04-11,39.22297336106671,41.38603381727405,39.020674064108185,40.40565490722656,342348,0.0,0.0,2012-04-11,Ajanta Pharma,,,,
2012-04-12,40.22670256866734,41.00478230309052,40.14889359347871,40.44845581054688,119115,0.0,0.0,2012-04-12,Ajanta Pharma,,,,
2012-04-13,40.30450929448028,40.77913667050257,39.705388232934986,39.985496520996094,234900,0.0,0.0,2012-04-13,Ajanta Pharma,,,,
2012-04-16,39.57310878900951,41.93846844853367,39.57310878900951,40.1722297668457,683876,0.0,0.0,2012-04-16,Ajanta Pharma,,,,
2012-04-17,40.545711676511054,41.1603931750272,39.22297591424241,40.417327880859375,156003,0.0,0.0,2012-04-17,Ajanta Pharma,,,,
2012-04-18,40.22669870099881,41.10592801513949,40.22669870099881,40.83749008178711,182531,0.0,0.0,2012-04-18,Ajanta Pharma,,,,
2012-04-19,40.57683542116689,41.37825576176643,40.57683542116689,40.99699783325195,141738,0.0,0.0,2012-04-19,Ajanta Pharma,,,,
2012-04-20,40.6157408714008,43.728056222118944,40.6157408714008,42.99277114868164,770411,0.0,0.0,2012-04-20,Ajanta Pharma,,,,
2012-04-23,43.41681641382293,43.94591197171574,43.09780370136487,43.23785781860352,391050,0.0,0.0,2012-04-23,Ajanta Pharma,,,,
2012-04-24,43.18339130062355,44.19489433439572,42.96164146083055,43.926456451416016,301747,0.0,0.0,2012-04-24,Ajanta Pharma,,,,
2012-04-25,44.03928624447708,44.4283243889216,43.75139775045583,44.08208084106445,338703,0.0,0.0,2012-04-25,Ajanta Pharma,,,,
2012-04-26,44.08208757873472,44.08208757873472,41.39382116808588,41.8762321472168,420705,0.0,0.0,2012-04-26,Ajanta Pharma,,,,
2012-04-27,42.48312741342532,47.01154775513648,42.40920856244744,45.36202239990234,3586095,0.0,0.0,2012-04-27,Ajanta Pharma,,,,
2012-04-30,43.77473523036906,45.12081151924678,43.75917477426015,43.90700912475586,442687,0.0,0.0,2012-04-30,Ajanta Pharma,,,,
2012-05-02,44.3388415469907,44.34662511414842,42.87216171530715,43.09780502319336,247983,0.0,0.0,2012-05-02,Ajanta Pharma,,,,
2012-05-03,43.7241563019428,44.03927888262525,42.61150365497632,43.63078689575195,238050,0.0,0.0,2012-05-03,Ajanta Pharma,,,,
2012-05-04,43.6502513107107,43.883674900234006,41.860671570750185,42.2652702331543,395426,0.0,0.0,2012-05-04,Ajanta Pharma,,,,
2012-05-07,42.24971008565819,43.80586958674476,41.04368764102016,43.35069274902344,207641,0.0,0.0,2012-05-07,Ajanta Pharma,,,,
2012-05-08,44.30383662396957,49.12403580846715,42.40532048499702,42.79825210571289,137182,0.0,0.0,2012-05-08,Ajanta Pharma,,,,
2012-05-09,42.724343994015,43.556888819241045,42.47535990521238,42.66598892211914,147453,0.0,0.0,2012-05-09,Ajanta Pharma,,,,
2012-05-10,43.52575136442439,44.32717162199481,42.71654753962302,43.97314453125,368505,0.0,0.0,2012-05-10,Ajanta Pharma,,,,
2012-05-11,44.120984596910006,44.657857093837954,43.11726165951961,43.949806213378906,146632,0.0,0.0,2012-05-11,Ajanta Pharma,,,,
2012-05-14,43.35847775157467,44.24937761130608,42.32752372167822,43.16006851196289,148702,0.0,0.0,2012-05-14,Ajanta Pharma,,,,
2012-05-15,42.94998005159965,43.564661607131534,42.80992589948526,43.00833511352539,136642,0.0,0.0,2012-05-15,Ajanta Pharma,,,,
2012-05-16,42.794359276056944,43.53353441782807,42.49090698727396,43.37013626098633,105885,0.0,0.0,2012-05-16,Ajanta Pharma,,,,
2012-05-17,43.25731996486174,45.44372132353492,43.03167662092581,44.00038528442383,407902,0.0,0.0,2012-05-17,Ajanta Pharma,,,,
2012-05-18,43.265093528976095,45.16749619213463,43.265093528976095,44.82903289794922,211803,0.0,0.0,2012-05-18,Ajanta Pharma,,,,
2012-05-21,44.89517440495577,45.51763948335738,44.35830186442507,45.26087188720703,152853,0.0,0.0,2012-05-21,Ajanta Pharma,,,,
2012-05-22,44.97298787483551,46.6069563647797,44.97298787483551,45.89501190185547,426195,0.0,0.0,2012-05-22,Ajanta Pharma,,,,
2012-05-23,46.140096888126365,48.61438983272919,45.52541543575115,47.26442337036133,569025,0.0,0.0,2012-05-23,Ajanta Pharma,,,,
2012-05-24,47.540646128317846,48.77779272071334,47.35001715746716,48.69220352172852,251865,0.0,0.0,2012-05-24,Ajanta Pharma,,,,
2012-05-25,48.61050569226873,51.10424951432028,48.326507285948985,50.33395004272461,798750,0.0,0.0,2012-05-25,Ajanta Pharma,,,,
2012-05-28,50.83970644648719,52.90939443529369,50.50512986167853,52.49312210083008,655683,0.0,0.0,2012-05-28,Ajanta Pharma,,,,
2012-05-29,53.14282052425053,55.68714270675165,53.14282052425053,55.23974609375,1016460,0.0,0.0,2012-05-29,Ajanta Pharma,,,,
2012-05-30,55.71047404236513,62.54201231521432,55.63266507773707,58.1458625793457,9809741,0.0,0.0,2012-05-30,Ajanta Pharma,,,,
2012-05-31,57.50006081641238,59.42191766539983,46.711991712813,48.85559844970703,9214042,0.0,0.0,2012-05-31,Ajanta Pharma,,,,
2012-06-01,48.629955730419866,52.44643533599501,46.76256714001869,49.52085876464844,9624960,0.0,0.0,2012-06-01,Ajanta Pharma,,,,
2012-06-04,48.63385148676816,50.72299340597804,44.2727155561308,48.85171127319336,8520626,0.0,0.0,2012-06-04,Ajanta Pharma,,,,
2012-06-05,49.08123999382358,50.57515413146746,48.32261425125397,49.04233551025391,3124417,0.0,0.0,2012-06-05,Ajanta Pharma,,,,
2012-06-06,49.018996721630366,50.53625160467205,48.43932623838985,49.16294097900391,1577508,0.0,0.0,2012-06-06,Ajanta Pharma,,,,
2012-06-07,49.33022337792372,50.46232672888966,48.715538597532046,49.07345581054688,1219511,0.0,0.0,2012-06-07,Ajanta Pharma,,,,
2012-06-08,49.232968861998536,49.699815996467386,48.4432155087718,49.061790466308594,874226,0.0,0.0,2012-06-08,Ajanta Pharma,,,,
2012-06-11,49.559758268702005,50.01493168749545,48.73499394445694,49.096797943115234,784608,0.0,0.0,2012-06-11,Ajanta Pharma,,,,
2012-06-12,48.789468610295245,49.40804030722839,48.33818187661653,48.79724884033203,378258,0.0,0.0,2012-06-12,Ajanta Pharma,,,,
2012-06-13,49.01121342689719,49.330226177582375,47.89077701557319,48.95674514770508,386730,0.0,0.0,2012-06-13,Ajanta Pharma,,,,
2012-06-14,48.252580536687,49.01120954017289,47.46672073491848,47.67680358886719,217777,0.0,0.0,2012-06-14,Ajanta Pharma,,,,
2012-06-15,48.077518231687264,49.01899607277258,46.37352451415931,46.910400390625,330030,0.0,0.0,2012-06-15,Ajanta Pharma,,,,
2012-06-18,47.13993068085656,47.61845146794536,45.43982719195889,46.24903106689453,315708,0.0,0.0,2012-06-18,Ajanta Pharma,,,,
2012-06-19,45.98449085123973,51.50885473866037,45.53709424369385,50.00716018676758,1762953,0.0,0.0,2012-06-19,Ajanta Pharma,,,,
2012-06-20,50.61405843501052,53.55130519464849,50.60627486700105,52.52035140991211,5352041,0.0,0.0,2012-06-20,Ajanta Pharma,,,,
2012-06-21,52.66429254197968,53.983138090333,52.28692475160877,52.84714126586914,1606331,0.0,0.0,2012-06-21,Ajanta Pharma,,,,
2012-06-22,52.81602134483113,53.10390985396708,51.83564236446991,52.26747512817383,631687,0.0,0.0,2012-06-22,Ajanta Pharma,,,,
2012-06-25,51.94456890097664,54.85458473835459,51.427146972956535,53.98313903808594,2505566,0.0,0.0,2012-06-25,Ajanta Pharma,,,,
2012-06-26,54.1932198874048,55.414805953771854,54.154315404645416,55.02576446533203,1491705,0.0,0.0,2012-06-26,Ajanta Pharma,,,,
2012-06-27,55.30587692502599,55.97891684770883,54.58226551182405,54.81568908691406,723892,0.0,0.0,2012-06-27,Ajanta Pharma,,,,
2012-06-28,55.21284572058738,55.67684899419707,53.8326216956358,54.02136993408203,490848,0.666667,0.0,2012-06-28,Ajanta Pharma,,,,
2012-06-29,54.42639803453759,56.27062548329338,54.35561575181336,55.14599990844727,749036,0.0,0.0,2012-06-29,Ajanta Pharma,,,,
2012-07-02,55.44091626347921,57.15144968079012,55.30328368527561,56.55767440795898,795048,0.0,0.0,2012-07-02,Ajanta Pharma,,,,
2012-07-03,57.01774602077202,57.80420146080812,56.63238562272363,56.86832427978516,633532,0.0,0.0,2012-07-03,Ajanta Pharma,,,,
2012-07-04,57.17109728813932,57.67049499041862,56.63237985543847,56.93516540527344,328488,0.0,0.0,2012-07-04,Ajanta Pharma,,,,
2012-07-05,56.93517677035573,57.52108474668642,56.400387828861305,56.58127212524414,302478,0.0,0.0,2012-07-05,Ajanta Pharma,,,,
2012-07-06,56.7464279106493,56.781819049793455,54.90219720238665,55.63359832763672,191002,0.0,0.0,2012-07-06,Ajanta Pharma,,,,
2012-07-09,56.15265727873874,56.15265727873874,54.65839920375213,55.18138885498047,209497,0.0,0.0,2012-07-09,Ajanta Pharma,,,,
2012-07-10,54.57975894846085,57.25369723056763,54.57975894846085,56.35713958740234,411300,0.0,0.0,2012-07-10,Ajanta Pharma,,,,
2012-07-11,56.61665771837974,57.56826279299528,56.36892314103675,56.53014755249024,345363,0.0,0.0,2012-07-11,Ajanta Pharma,,,,
2012-07-12,56.42791347511935,56.88405617740926,55.05948536824961,56.05828094482422,193680,0.0,0.0,2012-07-12,Ajanta Pharma,,,,
2012-07-13,56.388597270344114,56.75822647083343,55.46844780560895,55.83414840698242,273116,0.0,0.0,2012-07-13,Ajanta Pharma,,,,
2012-07-16,55.91671948765903,56.62452537989072,55.28755644450772,55.924583435058594,158973,0.0,0.0,2012-07-16,Ajanta Pharma,,,,
2012-07-17,56.423981941947616,57.25368915473019,55.63359784175014,56.04648208618164,300768,0.0,0.0,2012-07-17,Ajanta Pharma,,,,
2012-07-18,55.83808098078534,56.46724411089228,55.71224767974692,55.9403190612793,105828,0.0,0.0,2012-07-18,Ajanta Pharma,,,,
2012-07-19,56.37680073568784,60.12424549044648,54.57975691702314,57.10033798217773,2815087,0.0,0.0,2012-07-19,Ajanta Pharma,,,,
2012-07-20,57.41491068844656,58.98387960575228,57.04527815214488,57.64297866821289,1214673,0.0,0.0,2012-07-20,Ajanta Pharma,,,,
2012-07-23,57.631187094570166,57.72556121712992,56.70317376437098,57.39524841308594,232650,0.0,0.0,2012-07-23,Ajanta Pharma,,,,
2012-07-24,57.55253172793627,59.13329971732502,57.41096719149256,58.12664031982422,459236,0.0,0.0,2012-07-24,Ajanta Pharma,,,,
2012-07-25,57.89464835698762,58.74401549140752,57.01775402951871,58.03621292114258,158591,0.0,0.0,2012-07-25,Ajanta Pharma,,,,
2012-07-26,58.8265988888725,58.8265988888725,54.029239458017216,56.30208587646485,435228,0.0,0.0,2012-07-26,Ajanta Pharma,,,,
2012-07-27,57.37165923362073,58.57885963861224,54.394938885851886,57.53681564331055,368145,0.0,0.0,2012-07-27,Ajanta Pharma,,,,
2012-07-30,57.80026208070796,58.42942503881886,57.3323268979195,57.97721099853516,145676,0.0,0.0,2012-07-30,Ajanta Pharma,,,,
2012-07-31,58.20136129637527,58.98388148055127,56.439712107358346,58.47661972045898,219116,0.0,0.0,2012-07-31,Ajanta Pharma,,,,
2012-08-01,58.59460395957985,60.06133514337734,58.201372740588816,59.274879455566406,414101,0.0,0.0,2012-08-01,Ajanta Pharma,,,,
2012-08-02,59.45575030935507,60.32085204479796,59.0625259297008,59.943355560302734,164058,0.0,0.0,2012-08-02,Ajanta Pharma,,,,
2012-08-03,59.92762716336753,60.55679028651622,59.07039603629399,59.86471557617188,128430,0.0,0.0,2012-08-03,Ajanta Pharma,,,,
2012-08-06,60.19894807327554,60.71407374291535,58.19742837404241,59.38890075683594,163338,0.0,0.0,2012-08-06,Ajanta Pharma,,,,
2012-08-07,59.45968903331886,59.64057333825443,57.10033587130056,58.15810775756836,325653,0.0,0.0,2012-08-07,Ajanta Pharma,,,,
2012-08-08,59.69169074054727,59.69169074054727,57.41097712125688,57.544677734375,149872,0.0,0.0,2012-08-08,Ajanta Pharma,,,,
2012-08-09,58.3153887854315,63.19925731101742,56.1526482484156,59.32204818725586,718678,0.0,2.0,2012-08-09,Ajanta Pharma,,,,
2012-08-10,60.0377333808238,60.87137262714611,58.9838833381973,59.23554992675781,185146,0.0,0.0,2012-08-10,Ajanta Pharma,,,,
2012-08-13,59.61304191971507,60.39162672045264,58.68502861673699,59.29059982299805,93622,0.0,0.0,2012-08-13,Ajanta Pharma,,,,
2012-08-14,59.14116522735663,60.17928043810468,58.983872793853685,59.72314453125,189815,0.0,0.0,2012-08-14,Ajanta Pharma,,,,
2012-08-16,59.770329980319374,60.556778670774285,59.455745104002204,60.35230255126953,132693,0.0,0.0,2012-08-16,Ajanta Pharma,,,,
2012-08-17,60.69047939119636,61.33537028875005,58.802990379977,61.04438400268555,255560,0.0,0.0,2012-08-17,Ajanta Pharma,,,,
2012-08-21,61.34323930873448,64.48904108725274,59.1726277788483,63.7812385559082,506941,0.0,0.0,2012-08-21,Ajanta Pharma,,,,
2012-08-22,64.0407620340818,67.38318238451912,64.0407620340818,66.69110107421875,654705,0.0,0.0,2012-08-22,Ajanta Pharma,,,,
2012-08-23,68.40556802758654,68.40556802758654,66.5338135726036,66.8877182006836,320956,0.0,0.0,2012-08-23,Ajanta Pharma,,,,
2012-08-24,67.00568742410726,68.25614960421576,65.3541436628961,67.46183013916016,268880,0.0,0.0,2012-08-24,Ajanta Pharma,,,,
2012-08-27,67.47755762796872,68.57859129558958,66.06194580538602,67.39891815185547,228645,0.0,0.0,2012-08-27,Ajanta Pharma,,,,
2012-08-28,66.46303530185814,68.24827951290023,64.52049865146208,65.25189971923828,163895,0.0,0.0,2012-08-28,Ajanta Pharma,,,,
2012-08-29,66.0540787730254,66.68324180373655,64.05649441947487,64.49690246582031,129048,0.0,0.0,2012-08-29,Ajanta Pharma,,,,
2012-08-30,63.08130021514455,66.01476898465033,60.234348378699536,65.56649017333984,138020,0.0,0.0,2012-08-30,Ajanta Pharma,,,,
2012-08-31,66.04622643091467,66.6360630788777,65.03956675492822,65.33841705322266,77343,0.0,0.0,2012-08-31,Ajanta Pharma,,,,
2012-09-03,65.90464568421052,66.31359787120631,64.09580312595648,64.3946533203125,84324,0.0,0.0,2012-09-03,Ajanta Pharma,,,,
2012-09-04,65.18898435335635,65.2597666292964,63.859882755957926,64.26097106933594,81241,0.0,0.0,2012-09-04,Ajanta Pharma,,,,
2012-09-05,63.15994155760838,65.86533536261531,63.15207760978837,64.15873718261719,113096,0.0,0.0,2012-09-05,Ajanta Pharma,,,,
2012-09-06,64.63059521516723,65.66871037709207,64.17445257959643,64.46543884277344,113383,0.0,0.0,2012-09-06,Ajanta Pharma,,,,
2012-09-07,64.6620588582845,65.1811198774093,64.19018827279346,64.49690246582031,38851,0.0,0.0,2012-09-07,Ajanta Pharma,,,,
2012-09-10,64.58341427826053,69.1762970940791,64.50477480381971,68.31119537353516,689715,0.0,0.0,2012-09-10,Ajanta Pharma,,,,
2012-09-11,68.31904896429128,69.962735233984,68.31118501803931,68.83024597167969,432258,0.0,0.0,2012-09-11,Ajanta Pharma,,,,
2012-09-12,69.49086631969027,70.3323693396831,68.68081908543485,69.42794799804688,245205,0.0,0.0,2012-09-12,Ajanta Pharma,,,,
2012-09-13,69.9784595678618,69.99419420973403,66.43156348219551,67.57978057861328,195705,0.0,0.0,2012-09-13,Ajanta Pharma,,,,
2012-09-14,67.91796782316551,69.20774964602646,67.57979784838251,68.09098815917969,119508,0.0,0.0,2012-09-14,Ajanta Pharma,,,,
2012-09-17,67.94942679555626,69.05045358029807,65.74735972573504,65.98329162597656,133796,0.0,0.0,2012-09-17,Ajanta Pharma,,,,
2012-09-18,64.56769094978877,65.81815318420708,63.3880177477126,65.259765625,144573,0.0,0.0,2012-09-18,Ajanta Pharma,,,,
2012-09-20,63.70260009088317,66.61247029684482,61.02079789220745,65.86534118652344,99770,0.0,0.0,2012-09-20,Ajanta Pharma,,,,
2012-09-21,69.82904973086674,69.83691367805719,65.27549354930792,67.09219360351562,83233,0.0,0.0,2012-09-21,Ajanta Pharma,,,,
2012-09-24,68.87744620551624,68.87744620551624,66.37653519185861,66.50236511230469,63883,0.0,0.0,2012-09-24,Ajanta Pharma,,,,
2012-09-25,66.12485746101916,67.47755081598474,65.71590522583631,66.04621124267578,93341,0.0,0.0,2012-09-25,Ajanta Pharma,,,,
2012-09-26,65.77884448125711,66.7855043493683,65.74738868075019,65.88894653320312,46530,0.0,0.0,2012-09-26,Ajanta Pharma,,,,
2012-09-27,66.2664196157916,66.53381407569238,65.00023634264221,65.47210693359375,62398,0.0,0.0,2012-09-27,Ajanta Pharma,,,,
2012-09-28,66.84840406887622,68.6100566595282,65.59794184484407,66.02262878417969,49224,0.0,0.0,2012-09-28,Ajanta Pharma,,,,
2012-10-01,64.80362583485753,66.06194519321411,64.15873488551756,65.59793853759766,86551,0.0,0.0,2012-10-01,Ajanta Pharma,,,,
2012-10-03,65.74736609997892,65.88892390381419,64.41040053520723,64.59127807617188,120346,0.0,0.0,2012-10-03,Ajanta Pharma,,,,
2012-10-04,64.94518596597638,65.7473693951454,63.85988691494749,64.15873718261719,103786,0.0,0.0,2012-10-04,Ajanta Pharma,,,,
2012-10-05,64.48118440958294,64.51264695352896,61.429756407890736,61.81511688232422,124695,0.0,0.0,2012-10-05,Ajanta Pharma,,,,
2012-10-08,62.601546788919656,64.22950512736303,60.17141195052011,62.68805694580078,293501,0.0,0.0,2012-10-08,Ajanta Pharma,,,,
2012-10-09,62.90041065288177,63.38014521788234,61.02865607951733,61.38256072998047,136901,0.0,0.0,2012-10-09,Ajanta Pharma,,,,
2012-10-10,61.84656278287188,62.4442632700213,60.39948849794489,60.74552917480469,108495,0.0,0.0,2012-10-10,Ajanta Pharma,,,,
2012-10-11,61.233135849222265,61.39829226257773,60.17142858511024,60.847782135009766,49843,0.0,0.0,2012-10-11,Ajanta Pharma,,,,
2012-10-12,60.72979938309487,62.41280553135858,60.72979938309487,61.240989685058594,88526,0.0,0.0,2012-10-12,Ajanta Pharma,,,,
2012-10-15,61.34324410558237,61.64209438663786,59.57372751359605,60.0534553527832,88020,0.0,0.0,2012-10-15,Ajanta Pharma,,,,
2012-10-16,59.455744080215865,61.154484832638026,59.14116595948452,60.171417236328125,70959,0.0,0.0,2012-10-16,Ajanta Pharma,,,,
2012-10-17,59.856848087203694,61.00506548765031,58.22888936174538,58.71648788452149,87311,0.0,0.0,2012-10-17,Ajanta Pharma,,,,
2012-10-18,58.197435438868574,59.1411767229894,56.62453104861049,58.89738082885742,225151,0.0,0.0,2012-10-18,Ajanta Pharma,,,,
2012-10-19,58.8580528851581,60.36017495449277,58.66930463299217,58.96815490722656,58500,0.0,0.0,2012-10-19,Ajanta Pharma,,,,
2012-10-22,59.298467805999664,60.918555847646736,58.68503261052303,60.5174674987793,94972,0.0,0.0,2012-10-22,Ajanta Pharma,,,,
2012-10-23,60.72194027121876,61.64995358575707,60.50173623901866,60.76913070678711,129470,0.0,0.0,2012-10-23,Ajanta Pharma,,,,
2012-10-25,61.32749056806305,65.4327740070574,60.55676988323138,64.8586654663086,738455,0.0,0.0,2012-10-25,Ajanta Pharma,,,,
2012-10-29,64.6463310819355,65.70017426642981,63.56102535823809,63.85988235473633,194512,0.0,0.0,2012-10-29,Ajanta Pharma,,,,
2012-10-30,63.85988015247077,63.85988015247077,60.729799745795965,61.4769287109375,210076,0.0,0.0,2012-10-30,Ajanta Pharma,,,,
2012-10-31,61.49265614300468,62.59368971497834,61.18594196229855,61.563438415527344,88245,0.0,0.0,2012-10-31,Ajanta Pharma,,,,
2012-11-01,61.73646700288475,62.4285416762831,61.08371206938462,62.18474578857422,97582,0.0,0.0,2012-11-01,Ajanta Pharma,,,,
2012-11-02,62.43639737217944,62.52290753869161,60.34443898234475,61.240989685058594,153703,0.0,0.0,2012-11-02,Ajanta Pharma,,,,
2012-11-05,61.201673007781686,61.909482269119366,60.2893876154436,60.603965759277344,83514,0.0,0.0,2012-11-05,Ajanta Pharma,,,,
