date,Open,High,Low,Close,adjusted_close,Volume,__period__,company,Company,Ticker,Country
2019-12-12 00:00:00,291.940002441406,296.170013427734,290.929992675781,293.850006103515,293.850006103515,1951100,2019-12-12,Biogen,,,
2019-12-13 00:00:00,298.0,304.0,294.890014648437,296.829986572265,296.829986572265,1946100,2019-12-13,Biogen,,,
2019-12-16 00:00:00,297.809997558593,301.739990234375,296.75,301.399993896484,301.399993896484,1398700,2019-12-16,Biogen,,,
2019-12-17 00:00:00,301.859985351562,301.929992675781,296.299987792968,297.109985351562,297.109985351562,1360300,2019-12-17,Biogen,,,
2019-12-18 00:00:00,297.630004882812,300.829986572265,295.549987792968,296.609985351562,296.609985351562,1790800,2019-12-18,Biogen,,,
2019-12-19 00:00:00,297.269989013671,298.769989013671,295.010009765625,297.579986572265,297.579986572265,1472400,2019-12-19,Biogen,,,
2019-12-20 00:00:00,301.0,301.850006103515,299.5,301.049987792968,301.049987792968,3949700,2019-12-20,Biogen,,,
2019-12-23 00:00:00,302.899993896484,305.720001220703,300.859985351562,301.559997558593,301.559997558593,1542200,2019-12-23,Biogen,,,
2019-12-24 00:00:00,301.640014648437,304.649993896484,301.070007324218,304.070007324218,304.070007324218,433700,2019-12-24,Biogen,,,
2019-12-26 00:00:00,304.470001220703,306.940002441406,301.279998779296,301.790008544921,301.790008544921,738200,2019-12-26,Biogen,,,
2019-12-27 00:00:00,302.850006103515,303.049987792968,299.489990234375,300.08999633789,300.08999633789,677100,2019-12-27,Biogen,,,
2019-12-30 00:00:00,300.369995117187,301.570007324218,295.010009765625,296.010009765625,296.010009765625,873200,2019-12-30,Biogen,,,
2019-12-31 00:00:00,295.279998779296,297.359985351562,292.83999633789,296.730010986328,296.730010986328,810100,2019-12-31,Biogen,,,
2020-01-02 00:00:00,299.059997558593,299.079986572265,292.279998779296,294.239990234375,294.239990234375,1178300,2020-01-02,Biogen,,,
2020-01-03 00:00:00,290.769989013671,292.679992675781,290.220001220703,290.850006103515,290.850006103515,700100,2020-01-03,Biogen,,,
2020-01-06 00:00:00,290.239990234375,291.190002441406,288.200012207031,290.820007324218,290.820007324218,1271000,2020-01-06,Biogen,,,
2020-01-07 00:00:00,290.570007324218,291.83999633789,287.989990234375,290.08999633789,290.08999633789,1034000,2020-01-07,Biogen,,,
2020-01-08 00:00:00,288.880004882812,294.190002441406,287.809997558593,292.660003662109,292.660003662109,1059000,2020-01-08,Biogen,,,
2020-01-09 00:00:00,293.989990234375,296.570007324218,292.359985351562,294.299987792968,294.299987792968,966500,2020-01-09,Biogen,,,
2020-01-10 00:00:00,294.640014648437,298.739990234375,294.359985351562,296.510009765625,296.510009765625,1164500,2020-01-10,Biogen,,,
2020-01-13 00:00:00,294.809997558593,295.5,290.829986572265,293.899993896484,293.899993896484,1401100,2020-01-13,Biogen,,,
2020-01-14 00:00:00,294.100006103515,306.350006103515,291.269989013671,298.970001220703,298.970001220703,2112600,2020-01-14,Biogen,,,
2020-01-15 00:00:00,298.940002441406,300.369995117187,292.410003662109,293.08999633789,293.08999633789,1975600,2020-01-15,Biogen,,,
2020-01-16 00:00:00,294.489990234375,294.799987792968,284.239990234375,286.140014648437,286.140014648437,2800000,2020-01-16,Biogen,,,
2020-01-17 00:00:00,287.320007324218,288.0,284.899993896484,285.5,285.5,1765000,2020-01-17,Biogen,,,
2020-01-21 00:00:00,286.540008544921,287.83999633789,282.760009765625,287.190002441406,287.190002441406,2253100,2020-01-21,Biogen,,,
2020-01-22 00:00:00,288.170013427734,290.850006103515,287.600006103515,288.100006103515,288.100006103515,1571000,2020-01-22,Biogen,,,
2020-01-23 00:00:00,287.230010986328,288.079986572265,281.209991455078,284.209991455078,284.209991455078,1936100,2020-01-23,Biogen,,,
2020-01-24 00:00:00,284.209991455078,284.989990234375,277.320007324218,278.140014648437,278.140014648437,1260200,2020-01-24,Biogen,,,
2020-01-27 00:00:00,278.140014648437,282.329986572265,276.239990234375,281.140014648437,281.140014648437,1405500,2020-01-27,Biogen,,,
2020-01-28 00:00:00,283.959991455078,284.290008544921,280.720001220703,281.950012207031,281.950012207031,1136500,2020-01-28,Biogen,,,
2020-01-29 00:00:00,282.049987792968,283.380004882812,279.660003662109,282.519989013671,282.519989013671,1166200,2020-01-29,Biogen,,,
2020-01-30 00:00:00,288.119995117187,288.119995117187,276.140014648437,277.529998779296,277.529998779296,1601000,2020-01-30,Biogen,,,
2020-01-31 00:00:00,276.079986572265,276.279998779296,267.58999633789,268.850006103515,268.850006103515,1701700,2020-01-31,Biogen,,,
2020-02-03 00:00:00,270.609985351562,275.299987792968,269.760009765625,272.730010986328,272.730010986328,1257800,2020-02-03,Biogen,,,
2020-02-04 00:00:00,276.399993896484,285.600006103515,275.940002441406,283.290008544921,283.290008544921,1684400,2020-02-04,Biogen,,,
2020-02-05 00:00:00,285.630004882812,374.989990234375,279.179992675781,332.869995117187,332.869995117187,10159200,2020-02-05,Biogen,,,
2020-02-06 00:00:00,338.390014648437,348.660003662109,333.5,337.239990234375,337.239990234375,3613600,2020-02-06,Biogen,,,
2020-02-07 00:00:00,335.390014648437,340.320007324218,331.660003662109,338.700012207031,338.700012207031,2209400,2020-02-07,Biogen,,,
2020-02-10 00:00:00,332.0,339.559997558593,330.239990234375,338.929992675781,338.929992675781,1867000,2020-02-10,Biogen,,,
2020-02-11 00:00:00,338.059997558593,340.049987792968,329.720001220703,332.290008544921,332.290008544921,1806200,2020-02-11,Biogen,,,
2020-02-12 00:00:00,331.660003662109,334.709991455078,329.040008544921,331.760009765625,331.760009765625,1603000,2020-02-12,Biogen,,,
2020-02-13 00:00:00,329.200012207031,338.880004882812,329.0,334.25,334.25,1307300,2020-02-13,Biogen,,,
2020-02-14 00:00:00,334.0,335.399993896484,331.829986572265,333.0,333.0,1023200,2020-02-14,Biogen,,,
2020-02-18 00:00:00,343.660003662109,344.0,334.08999633789,337.100006103515,337.100006103515,1515100,2020-02-18,Biogen,,,
2020-02-19 00:00:00,338.0,341.769989013671,335.420013427734,341.040008544921,341.040008544921,1488400,2020-02-19,Biogen,,,
2020-02-20 00:00:00,342.179992675781,343.0,332.5,336.640014648437,336.640014648437,1497800,2020-02-20,Biogen,,,
2020-02-21 00:00:00,336.970001220703,337.820007324218,334.600006103515,336.709991455078,336.709991455078,923200,2020-02-21,Biogen,,,
2020-02-24 00:00:00,331.5,336.0,325.420013427734,325.980010986328,325.980010986328,1732500,2020-02-24,Biogen,,,
2020-02-25 00:00:00,327.200012207031,330.609985351562,322.700012207031,324.109985351562,324.109985351562,1831100,2020-02-25,Biogen,,,
2020-02-26 00:00:00,326.980010986328,330.929992675781,323.609985351562,327.450012207031,327.450012207031,1411300,2020-02-26,Biogen,,,
2020-02-27 00:00:00,324.720001220703,325.549987792968,309.630004882812,310.079986572265,310.079986572265,2221100,2020-02-27,Biogen,,,
2020-02-28 00:00:00,300.230010986328,310.540008544921,299.0,308.390014648437,308.390014648437,2396200,2020-02-28,Biogen,,,
2020-03-02 00:00:00,308.640014648437,328.230010986328,307.829986572265,327.890014648437,327.890014648437,2364600,2020-03-02,Biogen,,,
2020-03-03 00:00:00,320.279998779296,333.0,311.869995117187,315.779998779296,315.779998779296,2036100,2020-03-03,Biogen,,,
2020-03-04 00:00:00,319.290008544921,328.450012207031,316.410003662109,328.450012207031,328.450012207031,1752300,2020-03-04,Biogen,,,
2020-03-05 00:00:00,319.730010986328,326.450012207031,315.0,317.700012207031,317.700012207031,1470400,2020-03-05,Biogen,,,
2020-03-06 00:00:00,308.269989013671,319.179992675781,306.170013427734,317.950012207031,317.950012207031,1513000,2020-03-06,Biogen,,,
2020-03-09 00:00:00,301.0,306.970001220703,293.760009765625,297.190002441406,297.190002441406,2149500,2020-03-09,Biogen,,,
2020-03-10 00:00:00,304.489990234375,308.769989013671,289.579986572265,305.630004882812,305.630004882812,2378600,2020-03-10,Biogen,,,
2020-03-11 00:00:00,295.989990234375,303.359985351562,291.959991455078,294.25,294.25,1878900,2020-03-11,Biogen,,,
2020-03-12 00:00:00,280.0,285.420013427734,266.010009765625,268.880004882812,268.880004882812,2901000,2020-03-12,Biogen,,,
2020-03-13 00:00:00,279.140014648437,306.0,276.239990234375,305.209991455078,305.209991455078,3641100,2020-03-13,Biogen,,,
2020-03-16 00:00:00,281.859985351562,309.350006103515,273.58999633789,281.720001220703,281.720001220703,3862600,2020-03-16,Biogen,,,
2020-03-17 00:00:00,285.329986572265,314.649993896484,284.140014648437,305.320007324218,305.320007324218,2625900,2020-03-17,Biogen,,,
2020-03-18 00:00:00,293.709991455078,306.739990234375,277.510009765625,298.679992675781,298.679992675781,2767300,2020-03-18,Biogen,,,
2020-03-19 00:00:00,293.149993896484,297.480010986328,283.279998779296,288.019989013671,288.019989013671,2470000,2020-03-19,Biogen,,,
2020-03-20 00:00:00,288.019989013671,301.880004882812,277.809997558593,278.769989013671,278.769989013671,2730000,2020-03-20,Biogen,,,
2020-03-23 00:00:00,283.350006103515,288.059997558593,262.25,269.190002441406,269.190002441406,2695400,2020-03-23,Biogen,,,
2020-03-24 00:00:00,278.890014648437,283.260009765625,269.980010986328,276.190002441406,276.190002441406,3464100,2020-03-24,Biogen,,,
2020-03-25 00:00:00,274.730010986328,300.83999633789,268.130004882812,284.980010986328,284.980010986328,2678900,2020-03-25,Biogen,,,
2020-03-26 00:00:00,284.739990234375,306.769989013671,284.510009765625,304.940002441406,304.940002441406,2270100,2020-03-26,Biogen,,,
2020-03-27 00:00:00,297.0,307.140014648437,294.25,296.75,296.75,1653100,2020-03-27,Biogen,,,
2020-03-30 00:00:00,300.0,321.410003662109,298.079986572265,316.130004882812,316.130004882812,1747300,2020-03-30,Biogen,,,
2020-03-31 00:00:00,313.480010986328,319.940002441406,309.200012207031,316.380004882812,316.380004882812,2869100,2020-03-31,Biogen,,,
2020-04-01 00:00:00,308.809997558593,313.459991455078,290.350006103515,293.269989013671,293.269989013671,2177500,2020-04-01,Biogen,,,
2020-04-02 00:00:00,290.100006103515,307.149993896484,290.0,304.470001220703,304.470001220703,3286600,2020-04-02,Biogen,,,
2020-04-03 00:00:00,303.700012207031,311.519989013671,296.809997558593,300.510009765625,300.510009765625,1422800,2020-04-03,Biogen,,,
2020-04-06 00:00:00,308.489990234375,314.140014648437,300.600006103515,311.390014648437,311.390014648437,3181100,2020-04-06,Biogen,,,
2020-04-07 00:00:00,314.940002441406,319.600006103515,299.609985351562,301.209991455078,301.209991455078,2457700,2020-04-07,Biogen,,,
2020-04-08 00:00:00,305.25,319.390014648437,301.010009765625,316.950012207031,316.950012207031,1932300,2020-04-08,Biogen,,,
2020-04-09 00:00:00,315.100006103515,322.450012207031,314.010009765625,321.049987792968,321.049987792968,1479600,2020-04-09,Biogen,,,
2020-04-13 00:00:00,318.010009765625,325.109985351562,316.790008544921,322.940002441406,322.940002441406,2083700,2020-04-13,Biogen,,,
2020-04-14 00:00:00,329.0,336.5,328.33999633789,333.760009765625,333.760009765625,1675500,2020-04-14,Biogen,,,
2020-04-15 00:00:00,329.450012207031,333.200012207031,322.859985351562,326.940002441406,326.940002441406,1426400,2020-04-15,Biogen,,,
2020-04-16 00:00:00,331.149993896484,340.380004882812,328.170013427734,338.33999633789,338.33999633789,1602600,2020-04-16,Biogen,,,
2020-04-17 00:00:00,345.970001220703,346.049987792968,335.290008544921,342.549987792968,342.549987792968,1701800,2020-04-17,Biogen,,,
2020-04-20 00:00:00,338.640014648437,350.239990234375,337.279998779296,339.410003662109,339.410003662109,1620700,2020-04-20,Biogen,,,
2020-04-21 00:00:00,332.510009765625,336.190002441406,328.369995117187,329.010009765625,329.010009765625,1521800,2020-04-21,Biogen,,,
2020-04-22 00:00:00,302.75,306.989990234375,289.019989013671,298.010009765625,298.010009765625,6650100,2020-04-22,Biogen,,,
2020-04-23 00:00:00,293.609985351562,297.440002441406,291.570007324218,292.25,292.25,2911100,2020-04-23,Biogen,,,
2020-04-24 00:00:00,293.059997558593,297.940002441406,290.100006103515,297.799987792968,297.799987792968,1778800,2020-04-24,Biogen,,,
2020-04-27 00:00:00,300.579986572265,305.0,299.739990234375,303.239990234375,303.239990234375,1611400,2020-04-27,Biogen,,,
2020-04-28 00:00:00,305.019989013671,312.829986572265,303.0,305.220001220703,305.220001220703,1862600,2020-04-28,Biogen,,,
2020-04-29 00:00:00,308.83999633789,313.33999633789,304.630004882812,304.709991455078,304.709991455078,2100100,2020-04-29,Biogen,,,
2020-04-30 00:00:00,299.0,305.049987792968,296.140014648437,296.829986572265,296.829986572265,2291100,2020-04-30,Biogen,,,
2020-05-01 00:00:00,295.070007324218,297.920013427734,291.880004882812,293.08999633789,293.08999633789,1538700,2020-05-01,Biogen,,,
2020-05-04 00:00:00,294.059997558593,297.899993896484,293.019989013671,296.519989013671,296.519989013671,1253100,2020-05-04,Biogen,,,
2020-05-05 00:00:00,297.140014648437,306.5,297.079986572265,304.440002441406,304.440002441406,1348400,2020-05-05,Biogen,,,
2020-05-06 00:00:00,305.049987792968,312.660003662109,304.980010986328,306.779998779296,306.779998779296,1255500,2020-05-06,Biogen,,,
2020-05-07 00:00:00,308.709991455078,317.549987792968,308.510009765625,314.010009765625,314.010009765625,1764300,2020-05-07,Biogen,,,
2020-05-08 00:00:00,315.489990234375,317.700012207031,311.369995117187,314.019989013671,314.019989013671,1126200,2020-05-08,Biogen,,,
2020-05-11 00:00:00,313.410003662109,330.130004882812,313.0,328.010009765625,328.010009765625,1513500,2020-05-11,Biogen,,,
2020-05-12 00:00:00,329.910003662109,335.0,318.890014648437,319.769989013671,319.769989013671,1882100,2020-05-12,Biogen,,,
2020-05-13 00:00:00,320.899993896484,327.200012207031,312.660003662109,314.959991455078,314.959991455078,1795900,2020-05-13,Biogen,,,
2020-05-14 00:00:00,311.149993896484,317.779998779296,311.149993896484,315.820007324218,315.820007324218,1167100,2020-05-14,Biogen,,,
2020-05-15 00:00:00,313.489990234375,317.209991455078,311.0,316.600006103515,316.600006103515,820900,2020-05-15,Biogen,,,
2020-05-18 00:00:00,324.0,324.0,315.290008544921,315.899993896484,315.899993896484,1022400,2020-05-18,Biogen,,,
2020-05-19 00:00:00,314.670013427734,316.850006103515,308.660003662109,310.079986572265,310.079986572265,862100,2020-05-19,Biogen,,,
2020-05-20 00:00:00,311.579986572265,314.579986572265,308.190002441406,309.529998779296,309.529998779296,904100,2020-05-20,Biogen,,,
2020-05-21 00:00:00,309.760009765625,311.260009765625,302.529998779296,304.459991455078,304.459991455078,1099700,2020-05-21,Biogen,,,
2020-05-22 00:00:00,304.109985351562,305.029998779296,300.799987792968,304.529998779296,304.529998779296,690100,2020-05-22,Biogen,,,
2020-05-26 00:00:00,309.070007324218,309.070007324218,294.890014648437,295.869995117187,295.869995117187,1663500,2020-05-26,Biogen,,,
2020-05-27 00:00:00,297.0,301.5,291.829986572265,301.459991455078,301.459991455078,1374700,2020-05-27,Biogen,,,
2020-05-28 00:00:00,302.290008544921,304.799987792968,297.859985351562,300.5,300.5,1431000,2020-05-28,Biogen,,,
2020-05-29 00:00:00,300.980010986328,307.820007324218,297.910003662109,307.08999633789,307.08999633789,1917300,2020-05-29,Biogen,,,
2020-06-01 00:00:00,305.720001220703,306.950012207031,300.700012207031,301.450012207031,301.450012207031,863000,2020-06-01,Biogen,,,
2020-06-02 00:00:00,300.279998779296,303.920013427734,300.279998779296,302.859985351562,302.859985351562,945800,2020-06-02,Biogen,,,
2020-06-03 00:00:00,303.040008544921,304.679992675781,299.709991455078,302.600006103515,302.600006103515,945500,2020-06-03,Biogen,,,
2020-06-04 00:00:00,302.989990234375,303.959991455078,297.549987792968,299.649993896484,299.649993896484,1019000,2020-06-04,Biogen,,,
2020-06-05 00:00:00,300.609985351562,308.269989013671,298.119995117187,306.720001220703,306.720001220703,1297400,2020-06-05,Biogen,,,
2020-06-08 00:00:00,304.480010986328,306.059997558593,299.130004882812,301.260009765625,301.260009765625,1491000,2020-06-08,Biogen,,,
2020-06-09 00:00:00,297.0,297.33999633789,291.0,293.739990234375,293.739990234375,2045800,2020-06-09,Biogen,,,
2020-06-10 00:00:00,296.079986572265,296.809997558593,291.899993896484,295.25,295.25,1430800,2020-06-10,Biogen,,,
2020-06-11 00:00:00,293.660003662109,294.390014648437,281.200012207031,283.220001220703,283.220001220703,1669500,2020-06-11,Biogen,,,
2020-06-12 00:00:00,286.059997558593,286.959991455078,273.58999633789,279.269989013671,279.269989013671,2041100,2020-06-12,Biogen,,,
2020-06-15 00:00:00,276.359985351562,278.989990234375,272.019989013671,278.489990234375,278.489990234375,2187800,2020-06-15,Biogen,,,
2020-06-16 00:00:00,282.010009765625,285.959991455078,280.220001220703,282.119995117187,282.119995117187,1752900,2020-06-16,Biogen,,,
2020-06-17 00:00:00,283.600006103515,285.279998779296,279.679992675781,281.459991455078,281.459991455078,2070600,2020-06-17,Biogen,,,
2020-06-18 00:00:00,261.079986572265,270.190002441406,258.950012207031,260.299987792968,260.299987792968,6575000,2020-06-18,Biogen,,,
2020-06-19 00:00:00,261.75,271.989990234375,259.799987792968,271.0,271.0,7723100,2020-06-19,Biogen,,,
2020-06-22 00:00:00,266.5,267.359985351562,261.230010986328,264.290008544921,264.290008544921,2195100,2020-06-22,Biogen,,,
2020-06-23 00:00:00,266.369995117187,273.010009765625,265.489990234375,268.190002441406,268.190002441406,1820100,2020-06-23,Biogen,,,
2020-06-24 00:00:00,266.899993896484,271.420013427734,261.790008544921,263.040008544921,263.040008544921,1448800,2020-06-24,Biogen,,,
2020-06-25 00:00:00,262.420013427734,263.420013427734,258.75,262.630004882812,262.630004882812,1271400,2020-06-25,Biogen,,,
2020-06-26 00:00:00,262.760009765625,262.989990234375,257.600006103515,258.660003662109,258.660003662109,2356900,2020-06-26,Biogen,,,
2020-06-29 00:00:00,260.83999633789,263.679992675781,258.399993896484,260.350006103515,260.350006103515,899300,2020-06-29,Biogen,,,
2020-06-30 00:00:00,260.950012207031,268.470001220703,260.369995117187,267.549987792968,267.549987792968,1274000,2020-06-30,Biogen,,,
2020-07-01 00:00:00,266.890014648437,269.320007324218,261.869995117187,264.769989013671,264.769989013671,1093800,2020-07-01,Biogen,,,
2020-07-02 00:00:00,265.489990234375,267.980010986328,264.119995117187,265.119995117187,265.119995117187,942900,2020-07-02,Biogen,,,
2020-07-06 00:00:00,268.040008544921,270.709991455078,267.130004882812,269.799987792968,269.799987792968,859400,2020-07-06,Biogen,,,
2020-07-07 00:00:00,269.299987792968,272.049987792968,267.570007324218,268.350006103515,268.350006103515,2069800,2020-07-07,Biogen,,,
2020-07-08 00:00:00,294.320007324218,294.989990234375,278.170013427734,280.190002441406,280.190002441406,3257800,2020-07-08,Biogen,,,
2020-07-09 00:00:00,282.299987792968,282.989990234375,274.279998779296,278.700012207031,278.700012207031,1115600,2020-07-09,Biogen,,,
2020-07-10 00:00:00,277.179992675781,279.489990234375,275.350006103515,278.880004882812,278.880004882812,955300,2020-07-10,Biogen,,,
2020-07-13 00:00:00,279.279998779296,282.859985351562,275.899993896484,276.519989013671,276.519989013671,1209800,2020-07-13,Biogen,,,
2020-07-14 00:00:00,275.149993896484,281.760009765625,274.140014648437,281.269989013671,281.269989013671,895700,2020-07-14,Biogen,,,
2020-07-15 00:00:00,282.130004882812,284.690002441406,280.390014648437,282.959991455078,282.959991455078,1136600,2020-07-15,Biogen,,,
2020-07-16 00:00:00,282.220001220703,282.320007324218,276.809997558593,279.540008544921,279.540008544921,944300,2020-07-16,Biogen,,,
2020-07-17 00:00:00,280.660003662109,283.480010986328,279.269989013671,281.880004882812,281.880004882812,903600,2020-07-17,Biogen,,,
2020-07-20 00:00:00,281.140014648437,284.230010986328,281.140014648437,283.399993896484,283.399993896484,739700,2020-07-20,Biogen,,,
2020-07-21 00:00:00,285.0,285.0,280.029998779296,280.190002441406,280.190002441406,888500,2020-07-21,Biogen,,,
2020-07-22 00:00:00,285.359985351562,286.480010986328,279.100006103515,280.809997558593,280.809997558593,1392100,2020-07-22,Biogen,,,
2020-07-23 00:00:00,282.260009765625,282.260009765625,277.529998779296,278.510009765625,278.510009765625,948000,2020-07-23,Biogen,,,
2020-07-24 00:00:00,277.260009765625,277.320007324218,270.660003662109,272.329986572265,272.329986572265,862300,2020-07-24,Biogen,,,
2020-07-27 00:00:00,282.679992675781,287.25,279.549987792968,286.190002441406,286.190002441406,1968100,2020-07-27,Biogen,,,
2020-07-28 00:00:00,286.269989013671,287.0,280.160003662109,280.350006103515,280.350006103515,1158900,2020-07-28,Biogen,,,
2020-07-29 00:00:00,281.190002441406,283.420013427734,274.890014648437,277.359985351562,277.359985351562,816600,2020-07-29,Biogen,,,
2020-07-30 00:00:00,273.019989013671,277.440002441406,272.940002441406,274.859985351562,274.859985351562,723200,2020-07-30,Biogen,,,
2020-07-31 00:00:00,273.440002441406,274.709991455078,269.309997558593,274.690002441406,274.690002441406,1289700,2020-07-31,Biogen,,,
2020-08-03 00:00:00,274.700012207031,279.910003662109,274.700012207031,278.160003662109,278.160003662109,976400,2020-08-03,Biogen,,,
2020-08-04 00:00:00,278.079986572265,278.600006103515,275.25,276.079986572265,276.079986572265,1101000,2020-08-04,Biogen,,,
2020-08-05 00:00:00,276.649993896484,278.630004882812,274.429992675781,276.170013427734,276.170013427734,903100,2020-08-05,Biogen,,,
2020-08-06 00:00:00,275.760009765625,279.0,274.950012207031,277.660003662109,277.660003662109,756500,2020-08-06,Biogen,,,
2020-08-07 00:00:00,311.140014648437,312.0,299.290008544921,305.709991455078,305.709991455078,4454600,2020-08-07,Biogen,,,
2020-08-10 00:00:00,308.0,308.5,298.420013427734,300.260009765625,300.260009765625,1525000,2020-08-10,Biogen,,,
2020-08-11 00:00:00,300.269989013671,301.5,289.170013427734,289.940002441406,289.940002441406,1443900,2020-08-11,Biogen,,,
2020-08-12 00:00:00,290.690002441406,296.269989013671,290.690002441406,293.220001220703,293.220001220703,1016400,2020-08-12,Biogen,,,
2020-08-13 00:00:00,291.869995117187,294.08999633789,287.329986572265,288.540008544921,288.540008544921,905300,2020-08-13,Biogen,,,
2020-08-14 00:00:00,287.989990234375,290.549987792968,287.790008544921,289.450012207031,289.450012207031,619200,2020-08-14,Biogen,,,
2020-08-17 00:00:00,289.850006103515,294.940002441406,288.320007324218,289.160003662109,289.160003662109,1066300,2020-08-17,Biogen,,,
2020-08-18 00:00:00,289.299987792968,291.190002441406,285.049987792968,288.880004882812,288.880004882812,1029300,2020-08-18,Biogen,,,
2020-08-19 00:00:00,284.799987792968,286.950012207031,279.459991455078,279.980010986328,279.980010986328,1542400,2020-08-19,Biogen,,,
2020-08-20 00:00:00,278.390014648437,279.33999633789,275.059997558593,277.519989013671,277.519989013671,957200,2020-08-20,Biogen,,,
2020-08-21 00:00:00,277.649993896484,278.220001220703,274.640014648437,277.070007324218,277.070007324218,927300,2020-08-21,Biogen,,,
2020-08-24 00:00:00,277.480010986328,279.720001220703,274.890014648437,276.559997558593,276.559997558593,1006400,2020-08-24,Biogen,,,
2020-08-25 00:00:00,276.269989013671,281.109985351562,275.630004882812,279.029998779296,279.029998779296,1294700,2020-08-25,Biogen,,,
2020-08-26 00:00:00,279.140014648437,281.600006103515,276.0,279.170013427734,279.170013427734,917800,2020-08-26,Biogen,,,
2020-08-27 00:00:00,280.149993896484,282.390014648437,278.369995117187,279.260009765625,279.260009765625,1503200,2020-08-27,Biogen,,,
2020-08-28 00:00:00,279.519989013671,281.769989013671,278.890014648437,281.459991455078,281.459991455078,814200,2020-08-28,Biogen,,,
2020-08-31 00:00:00,281.649993896484,287.950012207031,280.779998779296,287.640014648437,287.640014648437,1639500,2020-08-31,Biogen,,,
2020-09-01 00:00:00,287.480010986328,287.619995117187,277.309997558593,279.75,279.75,1254300,2020-09-01,Biogen,,,
2020-09-02 00:00:00,281.059997558593,288.029998779296,280.540008544921,285.600006103515,285.600006103515,1040700,2020-09-02,Biogen,,,
2020-09-03 00:00:00,286.220001220703,287.369995117187,274.019989013671,276.149993896484,276.149993896484,1402600,2020-09-03,Biogen,,,
2020-09-04 00:00:00,278.119995117187,280.480010986328,274.079986572265,276.0,276.0,1240700,2020-09-04,Biogen,,,
2020-09-08 00:00:00,274.200012207031,275.140014648437,268.040008544921,268.899993896484,268.899993896484,1246500,2020-09-08,Biogen,,,
2020-09-09 00:00:00,270.140014648437,274.779998779296,268.549987792968,272.510009765625,272.510009765625,960900,2020-09-09,Biogen,,,
2020-09-10 00:00:00,271.309997558593,274.170013427734,265.790008544921,266.510009765625,266.510009765625,1095600,2020-09-10,Biogen,,,
2020-09-11 00:00:00,267.929992675781,271.0,266.690002441406,269.910003662109,269.910003662109,846100,2020-09-11,Biogen,,,
2020-09-14 00:00:00,271.279998779296,279.399993896484,271.269989013671,278.290008544921,278.290008544921,1102400,2020-09-14,Biogen,,,
2020-09-15 00:00:00,280.040008544921,283.290008544921,276.450012207031,278.450012207031,278.450012207031,1105400,2020-09-15,Biogen,,,
2020-09-16 00:00:00,280.989990234375,285.0,274.260009765625,276.390014648437,276.390014648437,1550700,2020-09-16,Biogen,,,
2020-09-17 00:00:00,272.5,277.549987792968,272.160003662109,275.369995117187,275.369995117187,972600,2020-09-17,Biogen,,,
2020-09-18 00:00:00,275.640014648437,276.010009765625,269.869995117187,274.480010986328,274.480010986328,3069200,2020-09-18,Biogen,,,
2020-09-21 00:00:00,272.230010986328,272.700012207031,265.049987792968,268.299987792968,268.299987792968,1733200,2020-09-21,Biogen,,,
2020-09-22 00:00:00,269.0,273.549987792968,267.420013427734,272.760009765625,272.760009765625,1050000,2020-09-22,Biogen,,,
2020-09-23 00:00:00,273.109985351562,278.380004882812,271.209991455078,272.200012207031,272.200012207031,982900,2020-09-23,Biogen,,,
2020-09-24 00:00:00,271.0,272.079986572265,267.58999633789,270.040008544921,270.040008544921,761800,2020-09-24,Biogen,,,
2020-09-25 00:00:00,268.290008544921,274.260009765625,267.5,273.279998779296,273.279998779296,737500,2020-09-25,Biogen,,,
2020-09-28 00:00:00,282.0,287.950012207031,279.179992675781,282.040008544921,282.040008544921,1782100,2020-09-28,Biogen,,,
2020-09-29 00:00:00,280.83999633789,285.450012207031,280.230010986328,282.350006103515,282.350006103515,864800,2020-09-29,Biogen,,,
2020-09-30 00:00:00,283.869995117187,284.850006103515,280.790008544921,283.679992675781,283.679992675781,1200000,2020-09-30,Biogen,,,
2020-10-01 00:00:00,284.959991455078,286.170013427734,280.58999633789,285.570007324218,285.570007324218,971600,2020-10-01,Biogen,,,
2020-10-02 00:00:00,281.649993896484,285.470001220703,276.059997558593,277.640014648437,277.640014648437,976000,2020-10-02,Biogen,,,
2020-10-05 00:00:00,278.670013427734,285.920013427734,277.359985351562,284.179992675781,284.179992675781,888000,2020-10-05,Biogen,,,
2020-10-06 00:00:00,284.170013427734,285.899993896484,279.390014648437,281.149993896484,281.149993896484,758100,2020-10-06,Biogen,,,
2020-10-07 00:00:00,282.239990234375,287.079986572265,280.899993896484,285.75,285.75,646500,2020-10-07,Biogen,,,
2020-10-08 00:00:00,287.399993896484,288.440002441406,285.350006103515,286.920013427734,286.920013427734,504300,2020-10-08,Biogen,,,
2020-10-09 00:00:00,287.160003662109,289.0,285.170013427734,286.540008544921,286.540008544921,946300,2020-10-09,Biogen,,,
2020-10-12 00:00:00,289.279998779296,293.33999633789,285.779998779296,291.480010986328,291.480010986328,1130100,2020-10-12,Biogen,,,
2020-10-13 00:00:00,288.529998779296,292.769989013671,287.130004882812,291.459991455078,291.459991455078,683000,2020-10-13,Biogen,,,
2020-10-14 00:00:00,292.989990234375,292.989990234375,286.0,289.019989013671,289.019989013671,976400,2020-10-14,Biogen,,,
2020-10-15 00:00:00,284.850006103515,286.380004882812,280.100006103515,280.630004882812,280.630004882812,852900,2020-10-15,Biogen,,,
