company,period_label,period_type,period_end,statement,line_item,row_index,raw_row,currency,units,source,source_url,date,page,original_file,sha256,direct_derived,notes,__period__,unnamed,unnamed_2,unnamed_3,unnamed_4,unnamed_5,unnamed_6,unnamed_7,unnamed_8,unnamed_9,unnamed_10,unnamed_11,unnamed_12,unnamed_13,unnamed_14,unnamed_15,unnamed_16,unnamed_17,unnamed_18,unnamed_19,unnamed_20,unnamed_21,unnamed_22,unnamed_23,unnamed_24,unnamed_25,unnamed_26
Formycon,,,,,,,,,,,,,,,,,,,Interest Paid,-580242.0030261853,-2171.9728482272,-1770.8228649799998,-3226.5039625210998,-2629.722921903,-2236.3205027520003,-15453.73553511,-19150.139429042,-10436.789141862,-6348.518624975999,-80892.612899593,-177983.154750156,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Cash Flow from Financing Activities,-580242.0030261853,802062.1058940192,4430.64182412,474503.0079228773,45000.137393897705,1376615.0066226241,2199522.13919661,22454.809507504997,3603080.332813833,4089090.0470986716,3497785.949671558,5663810.124248592,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Other Adjustments,,,,,,,,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Net Change in Cash,,,,,7.968857339100001,79.868589384,,-84.73513021699999,,,88.600890361,-105.502759188,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Cash Flow Net Changes in Cash,-46707331.86474209,796394.8389920224,-453839.67539201997,115770.94740580459,-252533.08907607902,802359.848951664,1777000.93063551,-1438802.51108466,-1345195.983547281,1583909.3931733598,1311204.576452439,2849735.028427068,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Formycon AG | Income Statement (As Reported),,,,,,,,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Units,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Revenues,,,,,,,,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Sales Revenue,962975136.569918,1217238877.1024828,1400383613.9858377,2222803492.2888904,3426092063.479593,2648216862.298045,3063591.4098967197,3102407.3226350206,3758747.696285673,7148615.986755583,6173178.435012314,4692340.717645488,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Changes in Inventories of Finished and Unfinished Products,,,,32839832.492643498,46593908.8617177,-67250789.89593692,,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,"Other Operating Income of Which Income Attributable to Foreign Currency Translation: 17,464.26 (prior Year",6589472.987533672,16480612.80677645,9368891.097885018,8512303.769773308,14688628.165725432,60869679.362871505,,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Expenses,,,,,,,,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Cost of Sales,-388797679.8531206,-443378183.05279434,-606968357.1625948,-1432570832.585233,-1824472804.3887312,-1517974545.1723075,-2355131.42996055,-2245735.1561411507,-2691011.098653825,-5004380.819290863,-4858872.82739724,-4315062.8507892,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,"Expenses for Raw Materials, Consumables and Supplies and Purchased Goods",-63321332.65721608,-195344143.2678438,-496231075.6017672,-190501241.869616,-156043873.3677712,-186910738.74831763,,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Wages and Salaries,-192972341.01788732,-241467458.17559326,-310389635.33423483,-416652918.46889424,-541228357.0940673,-623672066.2827668,,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Social Security Contributions and Expenses for Pensions and Related Employee Benefits,-28488472.741698332,-36211675.038052246,-56475594.699628636,-68109374.2143824,-90615272.14982618,-102706558.8647671,,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Other Taxes,-122045.542577035,-103851.946782784,-204038.94225639998,-230223.70316896398,,,,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Selling Expenses,,,,,,,-62708.22165114,-50841.078130199996,-127541.101208178,-77378.32121166399,-115358.359250022,-138841.631091408,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Administrative Expenses,,,,,,,-468703.75926429,-553574.6057076609,-1012368.546760614,-1222135.8390660319,-1779548.8829006848,-2004024.91077606,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Research and Development Expenses,,,,,,,-760270.19155677,-1423973.8632966848,-1495821.847179408,-842972.864377248,-1462180.493627583,-1337036.467189524,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Other Income,,,,,,,24475.85859318,6355.1347662749995,30691.235866323,92.00751630399999,6910.869448158,62563.136198484,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Other Expenses,,,,,,,-25547.794006019998,-20929.577163599,-30691.235866323,-35790.923842255994,-50236.704834687,-177877.651990968,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Other Operating Expenses,-147443637.77331126,-211415192.47668272,-181500716.09674266,-214021709.29205766,-235093058.31819695,-319263302.39249516,,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Depreciation/amortization on Intangible Fixed Assets and Tangible Assets,,-67231370.52659331,-50104966.958592,,-72061100.30653559,-72833239.29442504,,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,On Intangible Fixed Assets and Tangible Assets as Well as On Capitalized Expenses for Start-up and ExpansiOn of Business Operations,-82021583.01520514,,,-60144382.08185439,,,,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Change in Impairments,,,,,,,,,,-41127.359787887995,6910.869448158,4220.11036752,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Impairment on Goodwill and Other Intangible Assets,,,,,,,,,,,-11451930.881830333,-6287647.939327236,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Income from Investments Accounted for Using the Equity Method,,,,,,,,,6796649.3628579965,,-1344429.910337814,-1757992.476349644,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,"Income(Loss) from Equity Investments, Pre-tax",,,,,,,89.32795107,84.73513021699999,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Income from Investments Accounted,,,,,,,,,,-1781449.5306780478,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Write-downs of Financial Assets and Securities Held in Current Assets,,,,,-6773.528738235001,-68311.6045001352,,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Amortization on Financial Assets and Marketable Securities,,-362115.34075576003,,,,,,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Finance Costs,,,,,,,-15453.73553511,-20929.577163599,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Other Interest and Similar Income,12666.72045028362,5141719.953963939,2379954.385510424,105891.40760037479,439063.3203553284,213684.41746742278,,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Finance Income,,,,,,,6163.62862383,3304.6700784629998,38209.261943088,9404088.24143184,2195264.260474497,2059624.864868136,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Finance Expenses,,,,,,,,,-2030043.9354577682,-272526.26329244795,-100739.212340457,-347842.597042836,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Interest and Similar Expense,-580242.0030261853,-1812329.3851798363,-1772144.888203896,-3226574.4704461712,-2626895.5713190874,-2256345.9541682503,,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Ciq Balancing Calc.-expenses,,,,,,,,,,,88.600890361,105.502759188,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Earnings before Taxes,65829941.673859976,41534890.65294524,-291514070.21478736,-121195736.72674493,565665529.1022055,-183635672.13130006,-593494.90690908,-1203831.9949929188,3236819.791826964,7275034.314157279,-12780944.237245332,-9547472.19271806,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Taxes and Other Expenses,,,,,,,,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Provision for Income Tax,,,,,,682876.4392332,-7592.87584095,77702.11440898899,-53422.208827836,-301324.6158956,1646381.744688102,2721865.684291212,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Other Taxes,,,,,12979.674833926081,-208856.36123916,,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Difference in below EBT block,,,,,,,,,,,-88.600890361,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Net Income (Loss),65829941.673859976,41534890.65294524,-291514070.21478736,-121195736.72674493,565678508.7770394,-183161652.053306,-601087.7827500299,-1126129.8805839298,3183397.582999128,6973709.698261679,-11134651.093447592,-6825606.508426848,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Supplementary Info,,,,,,,,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Gross Profit/loss,517445597.04711497,594997163.5886213,306553072.3193606,641083554.0964584,1506857922.7505336,,,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Operating Income (Loss),66519562.49901291,38671467.37169969,-291917840.7698375,-117844829.96073015,567860134.8819075,,-584294.12794887,-1186291.823038,-1567994.8975163521,-33950.773516176,-2085930.761769023,-3217834.155234,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Basic EPS - Continuing Operations,,,,,,,-58.9564477062,-101.68215626039999,231.73209789558,437.9557776070399,-636.15439279198,-386.14009862808,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Diluted EPS - Continuing Operations,,,,,,,-58.9564477062,-101.68215626039999,229.07867692731,434.27547695487993,-636.15439279198,-386.14009862808,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Period Type: YTD,,,,,,,,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Currency: Indian Rupee (INR),,,,,,,,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,S&P Capital IQ - Standard,2014 FQ2 YTD,2015 FQ2 YTD,2016 FQ2 YTD,2017 FQ2 YTD,2018 FQ2 YTD,2019 FQ2 YTD,2020 FQ2 YTD,2021 FQ2 YTD,2022 FQ2 YTD,2023 FQ2 YTD,2024 FQ2 YTD,2024 FQ3 YTD,2025 FQ1,2025 FQ2 YTD,2025 FQ3 YTD,2026 FQ1,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Period Ended,2014-06-30 00:00:00,2015-06-30 00:00:00,2016-06-30 00:00:00,2017-06-30 00:00:00,2018-06-30 00:00:00,2019-06-30 00:00:00,2020-06-30 00:00:00,2021-06-30 00:00:00,2022-06-30 00:00:00,2023-06-30 00:00:00,2024-06-30 00:00:00,2024-09-30 00:00:00,2025-03-31 00:00:00,2025-06-30 00:00:00,2025-09-30 00:00:00,2026-03-31 00:00:00,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Currency,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Units,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Thousands,Thousands,Thousands,Thousands,Thousands,Millions,Millions,Thousands,Millions,Millions,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Spot Exchange Rate,82.271202683,70.89390141999999,75.012493753,73.73074729000001,79.8973282,78.430814747,85.008665316,88.13315153,82.60390968,89.59192139700001,89.317261331,93.444679902,92.35484219599999,100.72225484399999,104.226680746,108.113138476,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Net Income,205822594.23265526,108375193.74970971,-88786353.11679544,-214382369.03917184,606323769.6250957,-54511163.687717564,,-935004.60458177,6610873.49560008,161713.418121585,-901568.4358751139,-1952.9938099518,,-5458340.4345060475,-6295.2915170584,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Net Income (Loss),,,,,,,-117490.4763332436,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Depreciation and Amortization and Reversals of Impairments of the Fixed Assets,44839635.17378267,35948023.84266346,25520991.41475061,28641771.982176423,32375186.772242617,35193393.625226505,38109.3846611628,69537.05655717,77152.05164112001,80991.096942888,96373.324976149,158.8559558334,,1356225.1614744598,2105.3789510692,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Profit/loss from the Disposal of Tangible Fixed Assets,522749.5764237283,1416790.515952217,932298.7796086607,617183.8648001864,38290.79453985,-41740.8796083534,2813.7868219596003,440.66575765000005,1073.85082584,1433.4707423520001,267.951783993,,,402.88901937599996,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Effect of Stock Options,,,,,,,,32168.60030845,29241.78402672,62266.385370915006,71632.443587462,,,68793.30005845199,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Income-taxes Paid,,,,,,,,,-2891.1368388,-16036.953930063002,-446.586306655,,,-11985.948326435999,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Income Tax Expense,19564091.9980174,,,,,,,,1239.0586452,650347.7574208231,213914.840887745,,,-69800.52260689199,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Other Noncash Transactions,,,,,,,,,,,22865.218900736,,,-34346.288901804,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Financial Results,,,,,,,,10664.111335130001,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Other Financial Assets,,,,,,,,7491.317880050001,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Other Non-cash Expenses and Income,,,,,,,,,,,,485.91233549040004,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Changes of Provisions,,,,,98865513.1959774,-78010111.8566971,,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Net Finance Income,,,,,,,,,,-242346.147378885,-918628.032789335,,,2366368.6553049358,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Interest Expense and Interest Income,234231.05031066196,784018.4915598368,917228.7696136831,1444135.3921777871,1299447.748924954,,2380.242628848,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,CIQ Balancing Calc. - Operating Activities,,,,,,,-8.500866531600002,,,,,-9.3444679902,,-100.72225484399999,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Net Fnance Income,,,,,,,,,-7315484.84517048,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Net Finance Result,,,,,,,,,,,,-186.889359804,,,2053.2656106962,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Additions To/subtractions from Provisions,,3743258.2547922065,10202599.300333036,19519109.383818153,,,,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Additions To/subtractions from Medium- and Short-term Reserves,,,,,,,-56760.28583149321,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Trade and Other Receivables,,,,,,,,-229498.72658412,247729.12513032,-1492243.0427884322,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Change in Trade Receivables and Other Assets That Cannot Be Allocated to Investing or Financing Activities,-559801670.4787064,,,,,,,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Trade and Other Receivables,,,,,,,,-229498.72658412,247729.12513032,-1492243.0427884322,77170.113789984,,,1300122.8655263518,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Contract Assets,,,,,,,,9253.980910650002,33702.39514944,-629472.839735322,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Inventories,,,,,,,,2115.19563672,26763.66673632,-35299.217030418,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Inventories and Other Operating Assets,,-44262780.33269645,-48408671.48667696,315069300.94256014,89354631.12384324,-1097078253.236851,-73949.0379583884,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Contract Assets,,,,,,,,9253.980910650002,33702.39514944,-629472.839735322,-1093779.182259426,,,293101.76159604,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Inventories,,,,,,,,2115.19563672,26763.66673632,-35299.217030418,-147909.384764136,,,-91757.974162884,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Trade Payables,,,,,,,,366105.11145562003,-335371.8733008,752751.323577594,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Changes in Trade Accounts Payable and Other Liabilities That Cannot Be Allocated to Investing or Financing Activities,367044566.7668504,-65018852.91542317,-51087976.74004586,-95133673.5805403,203754170.3705064,-93321162.17979032,57338.34475564201,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Trade Payables,,,,,,,,366105.11145562003,-335371.8733008,752751.323577594,56091.240115868,,,777374.3628859919,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Contract Liabilities,,,,,,,,,,119694.80698639201,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Other Liabilities,,,,,,,,14894.502608570001,-22055.24388456,-36105.544322991,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Changes in Other Current Liabilities,,,,,,,,,,34672.073580639,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Other Liabilities,,,,,,,,14894.502608570001,-22055.24388456,-36105.544322991,-24472.929604694,,,-76448.191426596,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Prepayments and Other Assets,,,,,,,,-4406.657576500001,-188171.70625104,-158756.88471548402,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Changes of Short-term Provisions,-2310794.050782816,,,,,,,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Current Provisions,,,,,,,,,,,-34565.780135097,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Change in Working Capital,,,,,,,,,,,,-2326.7725295597998,,,1751.0082365328,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Prepayments and Other Assets,,,,,,,,-4406.657576500001,-188171.70625104,-158756.88471548402,-202303.596914715,,,265100.97474940796,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Cash Flow from Operating Activities,75915404.2685509,40985651.606557794,-150709883.07921225,55775458.945820555,1032011009.6311302,-1287769038.2154377,-147566.54212204443,-656239.4462923801,-836199.37769064,-746390.297158407,-2785358.794607235,-3831.231875982,840.4290639835999,684709.8884295119,-385.6387187602,-594.622261618,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,"Investment in Property, plant and Equipment",-1276991.3948208014,-24838835.35096817,-37257247.40423654,-21150072.59116902,-45634336.14575389,-33636314.503135785,-29855.0432589792,-19389.2933366,-13960.06073592,-22666.756113441003,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,"Amounts Received from Disposal of Property, Plant and Equipment",,,,25217.390188125803,,83481.7592167068,,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Acquisition of Subsidiaries Less Cash and Cash Equivalents Acquired,,,,,,,,,91525.13192544,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Investments in Intangible Assets,,,,,,,,-29789.005217140002,-178094.02927008,-1103145.328161261,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,"Investment in Property, plant and Equipment",-1276991.3948208014,-24838835.35096817,-37257247.40423654,-21150072.59116902,-45634336.14575389,-33636314.503135785,-29855.0432589792,-19389.2933366,-13960.06073592,-22666.756113441003,-87709.550627042,,,-16619.17204926,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Cash Paid for Investments in Intangible Assets,-95944.6765689146,,,,-1561493.40800875,-4935679.407122019,-425.04332658000004,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Investments in Financial Assets,,,,,,,,-87780.61892388,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Payments for Investments in Financial Assets,,,,,-1276200023.3386002,-368624829.3109,,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Investments in Intangible Assets,,,,,,,,-29789.005217140002,-178094.02927008,-1103145.328161261,-1486864.449377157,,,-2476760.24661396,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Investment in Fnancial Assets,,,,,,,,,-406328.63171592,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Interest Received,2032.0987062701,747.930659981,48185.77561211461,35104.683399714806,88752.349084406,,59.5060657212,793.19836377,4212.79939368,21143.693449692,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Outflow for Investments in Long-Term Assets,,,,,,,,,,,,-2448.2506134324,,,-3345.6764519466,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Proceeds from Loans Issued,,,,,,,,,,,,2177.2610417166,,,1334.1015135488,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Repayments from Loans Granted,,,,,,,,,,,446586.30665499996,,,755416.9113299999,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Other Cash Flows from Investing Activities,,,,,,,,,,,,,-1551.5613488928,,,-627.0562031608,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Interest Received,2032.0987062701,747.930659981,48185.77561211461,35104.683399714806,88752.349084406,,59.5060657212,793.19836377,4212.79939368,21143.693449692,68506.339440877,,,23266.840868964,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Cash Flow from Investing Activities,-1370903.972683446,-24838087.42030819,-37209061.628624424,-21089750.517581176,-1323307100.5432782,-407113341.46194106,-30220.580519838,-136165.71911385,-502644.7904028,-1104668.3908250101,-1059481.353908322,-270.9895717158,-1551.5613488928,-1714695.666464256,-2011.5749383978,-627.0562031608,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Infows (Outfows) Relating to Fnancial Liabilities,,,,,,,,,826039.0968,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Inflows from the assumption of financial liabilities,,,,,,,,,,-1806621.0949705052,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Payment of Lease Liabilities,,,,,,,,-45388.57303795,-36593.53198824,-41660.243449605005,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Proceeds from Issuance of Shares,,788053772.4286631,707367.81609079,,,1354042942.5599594,,83197.69504432,,6277705.932287791,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Costs Relating to Issuance of Shares,,,,,,,,,,-155531.57554519203,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Interest Paid,-236263.1490169321,-784766.4222198178,-965414.5452257976,-1479240.075577502,-1388200.09800936,,-2439.7486945692,-10575.9781836,-11234.13171648,179.18384279400001,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Outflows for the Repayment of Financial Liabilities,,,,,,,,,,,-2267586.630671428,,,-347793.94597633195,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Payment of Lease Liabilities,,,,,,,,-45388.57303795,-36593.53198824,-41660.243449605005,-53501.039537268996,,,-84002.36053989599,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Proceeds from Issuance of Shares,,788053772.4286631,707367.81609079,,,1354042942.5599594,,83197.69504432,,6277705.932287791,7399309.880444033,7755.908431866001,,,10.4226680746,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Other Cash Flows from Financing Activities,,,,,,,,,,,,,-110.82581063519999,,,-367.5846708184,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Proceeds from Financial Liabilities,,,,,,,,,,,,,,,7149.950299175599,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Outflows for Financial Liabilities and Interest Paid,,,,,,,,,,,,-3027.6076288248,,,-833.813445968,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Interest Paid,-236263.1490169321,-784766.4222198178,-965414.5452257976,-1479240.075577502,-1388200.09800936,,-2439.7486945692,-10575.9781836,-11234.13171648,179.18384279400001,-20007.066538143998,,,-4230.334703447999,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Cash Flow from Financing Activities,-236263.1490169321,787269006.0064433,-258046.72913500766,-1479240.075577502,-1388200.09800936,1354042942.5599594,-2439.7486945692,27233.143822770002,778211.43309528,4274072.202165282,5058215.143697192,4728.3008030412,-110.82581063519999,-436026.64121967595,6326.5595212822,-367.5846708184,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Cash Flow Net Changes in Cash,74308237.14685053,803416570.1926929,-188176991.43697172,33206468.352661878,-292684291.0101574,-340839437.11741936,-180226.87133645162,-765172.02158346,-560632.73499816,2423013.5141818654,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,CIQ Balancing Calc. - Net Change in Cash,,,,,,,,,,,,9.3444679902,-9.2354842196,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Cash Flow Net Changes in Cash,74308237.14685053,803416570.1926929,-188176991.43697172,33206468.352661878,-292684291.0101574,-340839437.11741936,-180226.87133645162,-765172.02158346,-560632.73499816,2423013.5141818654,1213374.995181635,635.4238233336,-831.1935797639999,-1466012.4192544199,3929.3458641242005,-1589.2631355972,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,Period Type: Quarters,,,,,,,,,,,,,,,,,,,,,,,,,
Formycon,,,,,,,,,,,,,,,,,,,S&P Capital IQ - Standard,2014 FQ2,2014 FQ4,2015 FQ2,2015 FQ4,2016 FQ2,2016 FQ4,2017 FQ2,2017 FQ4,2018 FQ2,2018 FQ4,2019 FQ2,2020 FQ4,2020 FQ2,2021 FQ2,2021 FQ4,2022 FQ2,2022 FQ4,2023 FQ2,2023 FQ4,2024 FQ2,2024 FQ4,2025 FQ2,2025 FQ3,2025 FQ4,2026 FQ1
Formycon,,,,,,,,,,,,,,,,,,,Period Ended,2014-06-30 00:00:00,2014-12-31 00:00:00,2015-06-30 00:00:00,2015-12-31 00:00:00,2016-06-30 00:00:00,2016-12-31 00:00:00,2017-06-30 00:00:00,2017-12-31 00:00:00,2018-06-30 00:00:00,2018-12-31 00:00:00,2019-06-30 00:00:00,2020-01-01 00:00:00,2020-06-30 00:00:00,2021-06-30 00:00:00,2021-12-31 00:00:00,2022-06-30 00:00:00,2022-12-31 00:00:00,2023-06-30 00:00:00,2023-12-31 00:00:00,2024-06-30 00:00:00,2024-12-31 00:00:00,2025-06-30 00:00:00,2025-09-30 00:00:00,2025-12-31 00:00:00,2026-03-31 00:00:00
Formycon,,,,,,,,,,,,,,,,,,,Currency,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR
